scenario_id,candidate_id,inner_angle_deg,outer_angle_deg,current_angle_deg,ia_a,ib_a,ic_a,raw_gap_torque_nm,comparison_torque_nm
phase_p1,final_low_tavg,3,0,13.0,3.4102952267483233,-1.0233009665295782,-2.3869942602187444,-1.865097616393832,3.730195232787664
phase_p1,final_low_tavg,6,0,25.0,3.1720772546282747,-0.3050450996168038,-2.8670321550114717,-1.504123008211325,3.00824601642265
phase_p1,final_low_tavg,9,0,37.0,2.795224285165525,0.42654270191801624,-3.2217669870835413,-1.686563605212359,3.373127210424718
phase_p1,final_low_tavg,12,0,49.0,2.2962066014667757,1.1394885406000486,-3.435695142066824,-1.442550415295096,2.885100830590192
phase_p1,final_low_tavg,15,0,61.0,1.6968336708621798,1.8026332621851895,-3.4994669330473696,-1.620044355073424,3.240088710146848
phase_p1,final_high_tavg,0,0,1.0,3.4994669330473696,-1.6968336708621794,-1.80263326218519,-1.858127753387936,3.716255506775872
phase_p1,final_high_tavg,3,0,13.0,3.4102952267483233,-1.0233009665295782,-2.3869942602187444,-2.391857779604051,4.783715559208102
phase_p1,final_high_tavg,6,0,25.0,3.1720772546282747,-0.3050450996168038,-2.8670321550114717,-2.12490405614637,4.24980811229274
phase_p1,final_high_tavg,9,0,37.0,2.795224285165525,0.42654270191801624,-3.2217669870835413,-2.041340953071536,4.082681906143072
phase_p1,final_high_tavg,12,0,49.0,2.2962066014667757,1.1394885406000486,-3.435695142066824,-1.539765713744616,3.079531427489232
phase_p1,final_high_tavg,15,0,61.0,1.6968336708621798,1.8026332621851895,-3.4994669330473696,-1.860920504202034,3.721841008404068
phase_p3,low_tavg,0,0,3.0,3.4952033716410082,-1.5889667490884136,-1.9062366225525949,-0.895789601134076,1.791579202268152
phase_p3,low_tavg,3,0,15.0,3.380740392011739,-0.905866657858823,-2.474873734152916,-1.083565529991429,2.167131059982858
phase_p3,low_tavg,6,0,27.0,3.1185228346592875,-0.18317584685030344,-2.935346987808984,-0.9492873338344516,1.8985746676689033
phase_p3,low_tavg,9,0,39.0,2.720010865099398,0.5475206276408082,-3.267531492740206,-0.968292461246989,1.936584922493978
phase_p3,low_tavg,12,0,51.0,2.202621368674431,1.2542878234085513,-3.456909192082982,-0.7739148351426216,1.5478296702852432
phase_p3,low_tavg,15,0,63.0,1.5889667490884138,1.9062366225525949,-3.4952033716410082,-0.8946564723862079,1.7893129447724159
phase_p3,median_tavg,0,0,3.0,3.4952033716410082,-1.5889667490884136,-1.9062366225525949,-1.878033390065951,3.756066780131902
phase_p3,median_tavg,3,0,15.0,3.380740392011739,-0.905866657858823,-2.474873734152916,-1.653286989154253,3.306573978308506
phase_p3,median_tavg,6,0,27.0,3.1185228346592875,-0.18317584685030344,-2.935346987808984,-1.63421824758203,3.26843649516406
phase_p3,median_tavg,9,0,39.0,2.720010865099398,0.5475206276408082,-3.267531492740206,-1.723172541064272,3.446345082128544
phase_p3,median_tavg,12,0,51.0,2.202621368674431,1.2542878234085513,-3.456909192082982,-1.739582661636764,3.479165323273528
phase_p3,median_tavg,15,0,63.0,1.5889667490884138,1.9062366225525949,-3.4952033716410082,-1.878549654241019,3.757099308482038
phase_p3,high_tavg,0,0,3.0,3.4952033716410082,-1.5889667490884136,-1.9062366225525949,-2.203360610398707,4.406721220797414
phase_p3,high_tavg,3,0,15.0,3.380740392011739,-0.905866657858823,-2.474873734152916,-2.191496412912955,4.38299282582591
phase_p3,high_tavg,6,0,27.0,3.1185228346592875,-0.18317584685030344,-2.935346987808984,-2.240750745791539,4.481501491583078
phase_p3,high_tavg,9,0,39.0,2.720010865099398,0.5475206276408082,-3.267531492740206,-1.978994826259136,3.957989652518272
phase_p3,high_tavg,12,0,51.0,2.202621368674431,1.2542878234085513,-3.456909192082982,-2.056929703320964,4.113859406641928
phase_p3,high_tavg,15,0,63.0,1.5889667490884138,1.9062366225525949,-3.4952033716410082,-2.206242503778363,4.412485007556726
