gene_id,bits,source,old_index,repair_component_id,f1_actually_trained,tavg_nm,delta_t_nm,selection_method,selection_rank,selection_distance_squared
e09b8d99bb757d7a54446c704b7f4e709239ee3df9a086b2486a32d3807b211a,011011011100110111111101001111101001001110011011101111111111101110111111111011111110111111111101110011111111010001101011,old_train,18392,18392,True,3.4584581923093514,0.25304755933490775,f1_F_LCMD_old40000,1,0.0
b40d06656966dc1bbd978c5e023794d11199d23bbc1032d8a5f9b08c51adea18,111000010000100101011111111111111111001111111011101111111111101111111111111111111010111111011101110011100011101100101110,old_train,49399,49397,True,3.49176354057534,0.32728238842434587,f1_F_LCMD_old40000,2,0.0
78ad181d7fef796cff45b27dabaa2c0267e1c0a114e940460cbec136a6919ab8,100110111111111101010010111111111100011011111100001111011011111101110000110111001111100000110110111111010000111101110101,old_train,29650,29650,True,2.9460126914973888,0.568446418468119,f1_F_LCMD_old40000,3,0.0
cc684abef062cd7ac5982c841b0d81ef7e118224a4b7a9979e841125a8a1f32a,111111110101111101010111001101110001101110011111111111111111101111111110111111001000101111001101101111001011101100100001,old_train,64699,64695,True,3.1699854039026882,0.40521455476804613,f1_F_LCMD_old40000,4,0.0
24142df376f62acbb4e8d875d47c398228418aa003fce090fabb275680360719,101110010110100001111110001111010001011011110111011110110111110101111101111101010111011101011101010011110111010000110111,old_train,36753,36753,True,3.036756558704838,0.1253974045280808,f1_F_LCMD_old40000,5,0.0
6a63952597dddf32d4b5d92844805ef020ace8a1a85cdb111cb247fef359ddf1,111110010100100001100001110011111001111101110111111110101111111110001101111111111110111111101101111011101011010000101111,old_train,56120,56118,True,3.2819199049204624,0.2953942542317822,f1_F_LCMD_old40000,6,0.0
44ecd76f048463c0dce6238af9f2118c0f87a9145861beb5da32b9f8089c74c9,110101100101110001100100001111011001100011111101101111110111110111111111111101111111111111101101110011111011010001101011,old_train,43999,43999,True,3.37195345762743,0.6987021144417311,f1_F_LCMD_old40000,7,0.0
1be7f71ee1c760c228750566c90553f65bdfd07de7afaead51c20af67e5628a0,100110111111011111001110001100000111111010010001111111110110111111110101011101111000110111011101011111110010110001110101,old_train,29607,29607,True,3.011344724859922,0.0904218805955943,f1_F_LCMD_old40000,8,0.0
8da5d315fc513357145034c4c7718dbb3ea72d21f63971495ea2876197964f2a,111010100100000101010111001111011001100111111110010111111111110110101111111101111111111011011101110011111001010001101101,old_train,51687,51684,True,3.224811892457103,0.436955068067713,f1_F_LCMD_old40000,9,0.0
4ac3ea13a6e4bcc16df14bb69291b7f40069903290364e05e45b7cc4f5838167,111111010101000011110111001011011001100111111110000111111110111110111111101101111000111111111011111111010111110001111111,old_train,62847,62843,True,3.3559407818973868,0.533353656425446,f1_F_LCMD_old40000,10,0.0
e509786b69b308e472b374d5ddfef89b644cd0e60c49386eb4258b53d8a9505d,110100110101110011100010011011011001110111101001101111110111111110111101101111111110111111111011010011011110100000100111,old_train,42882,42880,True,3.181293536160315,0.4660234829442689,f1_F_LCMD_old40000,11,0.0
1f3c87dcc318f9a9330f5b69ec146ba9ab809b3bae2421fb24054d5faeebd7ee,111111100011000101010111001111111001011110011100011111110111110111110111111111111000111111111011111110101111001100101101,old_train,64142,64138,True,3.3618734574837306,0.3974101227469453,f1_F_LCMD_old40000,12,0.0
2c6157a8c41fa84f1639dd13cf903a4c17cd8d24e5c983ea8231b7734d8a191c,010110110100110101111110011111101100011111111101000111101111100111100101101111011110111111011001111111111111000000101111,old_train,14532,14532,True,3.222904534797364,0.15436059540326807,f1_F_LCMD_old40000,13,0.0
296013b7818c3d90f7f6f5abe47af7dc16a91d6f06eb6af266ed00970834f2a6,011011011101010001110010001111110100010010011001011110111100101000000000010101001111001110011101010001000010000010100001,old_train,18577,18468,True,1.982271974012648,0.18329756426716504,f1_F_LCMD_old40000,14,0.0
84f97b8528f27ddbd4d6ef2fe6e0c318433b31291e13f0c2c535c22acccb8079,001110110101110011100110011111100111111110011111111000010111100001101011111101111110111110011101111101110111001101110110,old_train,6641,6641,True,3.125385757284203,0.5685496136410593,f1_F_LCMD_old40000,15,0.0
c245eaf491c8390ff6b4f3f180f90ececcc88931f2025815374303c71ea5ad43,110100010000010010001110001011110111111111110111011110111011110110101111111111111100111111011101111111110111000000110111,old_train,41190,41190,True,3.2848943580526426,0.4170352511636648,f1_F_LCMD_old40000,16,0.0
e8100c48c74e5c921124766512174127b6a78f55d618dd891873392aea06fee7,101100010101111010001111111111011001111111111111101111111111101110111111111101111111111110011111111010011111101101101011,old_train,35398,35398,True,3.6454874184180466,0.308647669443912,f1_F_LCMD_old40000,17,0.0
2d1d7be291418d017d6c014988ebdb8908f90c53f71431b2e835748defcb966c,010111001001010011001110100001011111000110000001111011111001100000010011011111010111101110110011101101110010111100011010,old_train,15125,15125,True,2.5858793770884563,0.21856014987767303,f1_F_LCMD_old40000,18,0.0
279e1d599ba6afa054db76d72c48867d78435ae5218ce1e435659ced18cfeead,100010010100111001000110000111110011000011111111110111110001101101111111111111111110111111111101110011111111110000101111,old_train,24097,24097,True,3.3357172400049984,0.310792470782578,f1_F_LCMD_old40000,19,0.0
49d65c1d304293f1af9a0cc471079d161c51c8dbfaf8f1a383cabaca11b4b20b,111010100110100001100110011111101100000011110100011111110111101110101111111101111100111111101101001001111111000001001011,old_train,52397,52394,True,2.9533431104074293,0.2945009561449061,f1_F_LCMD_old40000,20,0.0
c9091bf7f49b4bd11564d26bfaa0bed569e12246c47916ee25d86fe0ec198b56,011101011100110101110111001111111001111111011110011101111101111100111111111101111111111111111011111010111111100011111101,old_train,21099,21099,True,3.6121372099766056,0.5914068374987149,f1_F_LCMD_old40000,21,0.0
20c4f53b659c5f67747e62e3794e0cf892ce380bc92f1b73f8a5c2bcc113c6a8,100010010100111001010110000111110011111011111111111110101111111110101111111111111000111111101001101111111101010001111011,old_train,24231,24231,True,3.3275585639752596,0.1454517586728481,f1_F_LCMD_old40000,22,0.0
fef936a03776daa9ff92783488af6d61035711dee812e53b7c2429ef41340168,011111001101011001111111001111001001111111101110101111111111111100111111111111111010111111111101110010100011010011111011,old_train,22953,22953,True,3.4169724197202824,0.4842525819408232,f1_F_LCMD_old40000,23,0.0
edf817c7906702aa7e20efd6ddd7f626b7bee522f9a9d5264c75d7ef17001d23,001010111001001000110010100000001111100101110011110111010011110011110010001100110101101110110101001110011001000111010010,old_train,4900,4867,True,2.422659680384691,0.5995214615434716,f1_F_LCMD_old40000,24,0.0
dda999cc7a5a8c2719eae7c56e5b95823102f6ab7c72f2356994a79b9d471f09,100101101100110011111011000111110011110111011001101111111001110000010011111111011111101110110011101111010101001100101101,old_train,28186,28186,True,2.945015412001355,0.3091304560304122,f1_F_LCMD_old40000,25,0.0
5e590268b859991eaa223953bffcd895373b8f1408e9184506e28d8bb1747759,111111001101010101111111111010000100111111111101111011110101111110101111111111111000101111101001101111111101001000101101,old_train,62287,62283,True,3.219772171399742,0.35178996760188896,f1_F_LCMD_old40000,26,0.0
3d5d080e638f8391df9e2624853d8f4796dc92a53027ce9ff763f67303a5f7e3,010100010110100011111110101111111100011011111100110111111100001110100111110011101000101111101101101110110101000100101111,old_train,11252,11253,True,2.856654302391206,0.5901809745322351,f1_F_LCMD_old40000,27,0.0
71d227653070362e100a059b42e0ba394a91d3e7a8fb21b7c0df9e060b26d21a,011100010000100101011111101111111000011111111101001111110111101111110101110011111010101101111100011110101111010001101111,old_train,20803,20803,True,3.1403466274593885,0.7803168749729692,f1_F_LCMD_old40000,28,0.0
eb80aee0abe0636a7c9f0c7daab198d7cc7c855156ad4e5554c9d8bfa5010f2b,111110110101110011100010011111101101000011111100011110111110111100111111111111111001111111011101111111010011010101111011,old_train,59197,59194,True,3.305531415100747,0.3559816059521328,f1_F_LCMD_old40000,29,0.0
ba7f2d4baea8375adb8e41dde54b048f40402dc72d9214f170435cdfd89b501f,110100011101110011110001101111010011111110111110111101110111111111111011111111111000111111011111111011111111101100111111,old_train,42637,42637,True,3.653879673494771,0.40588208878571486,f1_F_LCMD_old40000,30,0.0
d8db2e675f0ab90471f3426d42f60c394670d8ec540fe388aada378048e2df3e,110100011100111101010110100111111001111111111111111111111111101110111111111101111110111110011111111011011111010010111111,old_train,42424,42424,True,3.6438466282149062,0.3795842371188698,f1_F_LCMD_old40000,31,0.0
1f90c2fb95c49ac04e8d09bd9b4446f18b8e3d866b514e78820a6c8226605c8b,110110110101111101011110000111110111011110011100011111110111110111110111101111111110111111110101111111010011010101111011,old_train,47526,47524,True,3.4401698230659092,0.4103460216741204,f1_F_LCMD_old40000,32,0.0
95f56cedda7a93200b9b75ecc66ab245557e0db4fd5797ac91d9082f75e6491f,111001011100010001110001000111010011111011111111101111110111111110111101111111111110111111011101111011011111101101101101,old_train,50210,50209,True,3.5018299233195047,0.3072346328384641,f1_F_LCMD_old40000,33,0.0
e73ef257d0cf6ae0600e050e4632c8c1ff2d538d8390acec63aa4fdb291de528,100010000101010000010111111011010101100011001111111111011101101111011101111101111010001100001111001001101100010100101011,old_train,23501,23501,True,2.7247892551089095,0.18771498739888814,f1_F_LCMD_old40000,34,0.0
1c1d1ee1e639964df61d1826d3a2a2123e5b718b340e26a530b4569dd3a33152,110101110100110101110110001111111001111010011110011110111101111111100111111111111000111111101101111011111011010001101011,old_train,45220,45220,True,3.296373137606994,0.41494752475418784,f1_F_LCMD_old40000,35,0.0
021670b21d73186d6babee8459de0fc361be1497b45eb2ea3b8e9b339830c83d,110110110101110001111111111100001000111111111110101111111111111100111111111101111111101111111100111111100011101101111011,old_train,47119,47119,True,3.5827690288430265,0.23657979719569422,f1_F_LCMD_old40000,36,0.0
1a8fe51f6a9fd56d20ae07e3208a6e04826c789170782d6a88baa95afcd3ad84,011100011100111010001101100111000110100110010000111011111111111110110111110010111010000011000101110001010001111011110011,old_train,20856,20856,True,2.6820704982394203,0.6852801169019682,f1_F_LCMD_old40000,37,0.0
bebc74e53619784138cc0bebae3ed2b75e972a32815712a8492ab9bbb7e93660,100100001110111001110011001011000111101111110111111111111001101110111000111011111111101111101101101110101111010001010110,old_train,27226,27228,True,3.1498936499243335,0.3041970517912227,f1_F_LCMD_old40000,38,0.0
4fba576ede5e8167af863279b4c41c48a686158007464f389f3ae17911302af5,111111101101110011100110011111101100011110111110101110111110110110110111111111111110111111011101101110111111010011101110,old_train,64436,64432,True,3.4226601431005967,0.32129574702877406,f1_F_LCMD_old40000,39,0.0
786fba5ed01de02434cac097e3a48e9b126f2847cd055395e50c8e151e018e71,010100011111111111001110000011101000111111101111010111110110101101110101101111111001001011011101101110111011010001101010,old_train,11676,11676,True,2.945061103540656,0.277656456570889,f1_F_LCMD_old40000,40,0.0
25a61ac021cb44b83d202514cffb4f9e5793b831df9deaf4128d9e5ca0bde0e0,100010010100111001010110000111110011111011111111111111110001101101111111111101111110111111111101111011110011101101110110,old_train,24239,24240,True,3.4359637144004407,0.455111684791925,f1_F_LCMD_old40000,41,0.0
de21932eb070d2bfe2e24cd1d7e7a216a0e5a47bb338be013124957c76861e99,011101011100110101110001011110011001100110110111101111111111111110111111111101111010111111011111111101110011010100111111,old_train,21060,21060,True,3.482879134106307,0.33374191426052624,f1_F_LCMD_old40000,42,0.0
aa66cc1bb338c43b323959ff7522d0c17846d9ccd7d2588349ff06d4b8a7de6a,111110110101011001100101000111001100010111111111101111110111110110111101111111111110101111011111111010111111000101111001,old_train,58636,58633,True,3.3753581650792195,0.24925623796130703,f1_F_LCMD_old40000,43,0.0
da75769bca420bc23b47b2640e0b48a138dc44be65515fe73282acd8275ab71e,010010010100100101111110111111111001010111111011100111111111111110111111111111111011111111101011111011111111010001110101,old_train,8807,8807,True,3.5777421318774074,0.3560378030029123,f1_F_LCMD_old40000,44,0.0
3cd5103b8d4a6926e74c3c4710ff942e47c16c02e47890dd42a144356f5074d4,010000010100110101110101011111000011101011011100101111111111111110111101100101111111101111101101111011110011010011101110,old_train,7221,7221,True,3.225725141708649,0.304479426492239,f1_F_LCMD_old40000,45,0.0
4a0184aad2b75fdd4d91e0d6566f4e81978576448c104de4e4cf4c56e99e869f,000111001110010001110001110011000111000111011111111111101100001101111111101111111111111111101101101110111011010001101010,old_train,2952,2952,True,3.164467635732597,0.7380007297630131,f1_F_LCMD_old40000,46,0.0
8da0f882ec9b8cab2f8af0b0ad0013c538cffb3b49399d3f2d8b79613a74d6b6,110100010101111101011110001101011000011011111111100111111111101101101111111101111111111111111011111011101111110001111111,old_train,41740,41740,True,3.5883168091292266,0.25372355435230576,f1_F_LCMD_old40000,47,0.0
e5938fea9502455929bf65e91418031d8610689967aba657375d864301b23932,101010010110100001100110011111101100011111111101000111111111110110101110011111111010011111111101111011111001010001110110,old_train,32921,32921,True,3.17128562796732,0.46068168638113116,f1_F_LCMD_old40000,48,0.0
1b9af9f209ae4636ffd5d7bf98dc1e3b369457eeb14ed4dd05997252bb1dcda1,111110110110100001010111101111111001011110010111101011111111111111111111111101111111101111011111111011111111101100111111,old_train,60782,60779,True,3.752015566913061,0.3794772289975943,f1_F_LCMD_old40000,49,0.0
16c3bac22f08b808e89367c09b3f6493482e856f6a23c0d005e2f1e88fed8683,100110110100010011100100100101111111100001111100000100111011111101110000110010000011111000001111000011110100000000010011,old_train,29131,29132,True,2.2105257883237597,0.235805662624736,f1_F_LCMD_old40000,50,0.0
9a9e5bce0fd7fd1b118156ebf47bbc08abed2a73b2cad5f4bb542fdee156b675,000110001110010101000000011101001110100110011011000000111011111101110011101000010111100000010100111011010001110011110101,old_train,1883,1883,True,2.3569361278102963,0.37008546618592497,f1_F_LCMD_old40000,51,0.0
1ef42ca7cf4f3c3b34ebe4065b027dd9643c6011c72725987f72a364752f82ec,111111011100101010011111101111001000011011011100010111111100110111110111111111110110111111001111111111011111010011100101,old_train,63673,63669,True,3.2853283469415455,0.16902448101991174,f1_F_LCMD_old40000,52,0.0
07aec4be397e1ff5b34bc999ac53fc52d2fd3aa9ee7fb6050cb34ed1f5dab775,111001001110010101110001000111111001111010011100111110111111110110110111111111111000111111101101101110110011011001111011,old_train,50032,50030,True,3.2308576378963125,0.6158203771583328,f1_F_LCMD_old40000,53,0.0
169eb3f9fcdb7ec1623f4a683540debc06915a262e34a8db61c024c06e463662,011011100101010101110110011111101100011011110111111110100111111111110111111111111000111111111011001110110011010001110110,old_train,20175,20176,True,3.279641726978117,0.545835651104376,f1_F_LCMD_old40000,54,0.0
02fde2404226b8b772d3874aefdbe34a0e1b4d5d697c779d1272b82a1f3d6455,001001001110101000001100100010011011011111111100010010000001110110001111110000000110110000110110110011101011010010111110,old_train,4011,4011,True,2.3165141891365533,0.747497893753855,f1_F_LCMD_old40000,55,0.0
59c704bf911e5e99272596597d2369cd0ac5bb9220e87be41ec35c0eeff3d509,100010111100110011110101001110101001011111111101111110110111110110101111111111101001101111011101111111111111110000101111,old_train,26315,26315,True,3.393684432433781,0.09794895309849805,f1_F_LCMD_old40000,56,0.0
14bea618865cc91d36c5c0abc332770b271aefe2c825baef14a08918a3dd6c6e,011011011100111110011111111111011010111011111111101111111111111010101111111111111110111111111011111011110001010100111011,old_train,18422,18422,True,3.6055158661779116,0.21778540922513523,f1_F_LCMD_old40000,57,0.0
afd5ebcd3c12e42d823667fd803bcf4a98eae223fce7278bae33be1503ae9384,100100001101011111110001001111100011000011111111011110111011101111111111111111111000111111111101111011110011101101110110,old_train,27073,27073,True,3.3778178637154075,0.225021165866917,f1_F_LCMD_old40000,58,0.0
41e9bb004b09d690700c81dcaf490c453b557ea430dd6ddf044be234fd621cf0,111111001101010101111111111111101100011111110111111111111111101111111111111101111110111111111101010011101101110011101011,old_train,62336,62332,True,3.6647001261543894,0.17402309616074696,f1_F_LCMD_old40000,59,0.0
1c9fb6da2117990ae3ecdfc040e8c4597827484ca440d1917afd4dad8fc697e8,101111000101110011100110011111111001101111111001101010111111111111111100111001111010111101111111010111111111000000101111,old_train,37079,37079,True,3.2875770323793465,0.509429580761565,f1_F_LCMD_old40000,60,0.0
04322766233651802f4be3f1cf7e93c5b4ef813da01fbf2c3d9e9f1a4e103d6b,100100010000010101111110100011101011111110011111010111110111110110101111111111111100111111011101111111110111000000101111,old_train,27351,27351,True,3.289231132987657,0.21612331121208816,f1_F_LCMD_old40000,61,0.0
99efff098736c8e0cf3ba99f2b0c79c9e11ec6624f4b9e3dfe62ccffdcc38edb,010110110101111101010111001101110001111111111101011010111011100100010111110111011000011111101101000011111101110011101011,old_train,14711,14711,True,2.9306079099718887,0.746531625754872,f1_F_LCMD_old40000,62,0.0
45b3c84be60f5a209f8ef4cb4ceddbf29695a9d1e0a85e31577eae826aef133f,100110001101010101110001000101111111111110110111111100100111100111110111111111111100001111111011001011010001000000001011,old_train,28399,28399,True,2.876364372906042,0.6194613752641422,f1_F_LCMD_old40000,63,0.0
fa2bda09f5788e9fd9efb5b19c0accdf21cc647fc5de5c3b2768a5e99ac5d04a,010111100101110101111111100111110110000110110111101111111111111110111111111101111111111011011011111111111111101100111111,old_train,16045,16045,True,3.7291730130622476,0.2613948170322491,f1_F_LCMD_old40000,64,0.0
8501b6a6a2a9788d44600a11fb02593487f5af537c5879587c198cb695b05a72,101100010110110101010010011111101001100111111111101111111101101110111110111101111110111111011101111011111111001000100101,old_train,35553,35553,True,3.307430053725831,0.5592868571526761,f1_F_LCMD_old40000,65,0.0
8dcce9854bbbf054af4767c6bfe9dc998e07931c6ed6b3dd4658a0fa91d6e9b3,111011100100100001011111101111111001111111111101001110110101110111110111111111111001111111011101111111011110010011111011,old_train,53146,53143,True,3.466212062574988,0.541640983861015,f1_F_LCMD_old40000,66,0.0
6d3f5ed06ddeed04440159a3aa1d897318355bfa99e2509082f69271e9858929,110010010100111010001011100001101001001110010111111100110111100111100111111111101000111011010111011100110101110011010101,old_train,39482,39482,True,2.826136213117497,0.3696864723884987,f1_F_LCMD_old40000,67,0.0
71430fde37ad8c890cc9a48ae8150d4c76e6154a57098776cdb604de93d36118,111010000101010101111110000011011001110111100111101001111101101110111110111101111111111111011101010110101111110001001011,old_train,50786,50784,True,3.1670653710211893,0.22110944324308157,f1_F_LCMD_old40000,68,0.0
3da4ba8568d0616920d14c858294a509bd61d40ed4e13123c022c2ae47e78c57,001001111111011000111110010111001111001100010001111000111100111101000000110001000100011001011000000110101001001001100101,old_train,4104,4104,True,2.037906243939591,1.007549600078783,f1_F_LCMD_old40000,69,0.0
4cec4ff505213c4ff0fdc6d0f21c8c2926f195c258c5ea2cd0a85d57bd2b0272,101100010110010001110001011111011001100111111111101111111111101110111111111111111110111111111111111110101111110011101100,old_train,35487,35487,True,3.6120454089320635,0.515241912021013,f1_F_LCMD_old40000,70,0.0
dba56bea9ef1632ecd9582093296375f2033fab6fed0b2a2bbe93dd324678ad8,010111001001010001010011111001111001111101111001001100000011001000110100101000110011111111011110001011110011110100110000,old_train,15118,15119,True,2.442418909658591,0.7197829651437821,f1_F_LCMD_old40000,71,0.0
ed8ab844aed1c21202dc46e94ce64a68e68dce5a004e9665e47777e95b252e06,111010100101010101110011101111101001100111111100001110110111101110101111111101111110111111101101111111010110010001111110,old_train,51922,51919,True,3.243135609882811,0.3041842059784057,f1_F_LCMD_old40000,72,0.0
1bf4c247c65d81a246c14f5251fcf5f6ee2ae4ccba15e5e44302219f88f6a451,011110001110111010001110101111000111111010010001101111011011100111111101110011111110101111100101101110111010010011010010,old_train,21346,21346,True,2.947130562456231,0.3985004590976522,f1_F_LCMD_old40000,73,0.0
8cd6c394cc62228b27651aff5dce7042a0dab8bc27df03c2f134368567783e6a,110101100101110111110110001111101100011111111111101111110111111110111101101111111110111111100111011110011011101100111011,old_train,44106,44106,True,3.4873572682609306,0.1974638792269019,f1_F_LCMD_old40000,74,0.0
5e2407143765302ebcd190273e45fcb7d34b01c56055ef5556c6ca2eb5133b1c,011111100101010000010111101011011000011111111101001100111011110110110111111100111100001011111011001011101011010001100101,old_train,23023,23023,True,2.805985779903359,0.35145427725442113,f1_F_LCMD_old40000,75,0.0
cadbfdfed1ab390f9e58ea1b79011fe1b5ead0b0289686d06304f78bcebfc927,111100111101010111011110001011111001000110110111011011111110100111110101011101111000101110011101110111011111000011010010,old_train,55381,55378,True,2.8689819554791494,0.5151841577507899,f1_F_LCMD_old40000,76,0.0
26e38dd28c3baa5c3ff93d47f4c5e3726ba9151a18b06366d183dce8325ae17e,111111010110001001110111011111111100011110011011101111110011110110111101101111111110111111100111011110011011101100111011,old_train,63203,63199,True,3.354935989526542,0.38014133686207474,f1_F_LCMD_old40000,77,0.0
46ea80141d18f79a1ea8e9553cad496a57ad1e7b8324dee46a72ee7a9f7d3ccd,011110110101000011110111001111001001100111101111101111111111111110111111111101111110111111101101111110110111110001111010,old_train,22207,22207,True,3.4935412795788636,0.22348335877441494,f1_F_LCMD_old40000,78,0.0
55fa9e9a88ef496f3774bc4a30f96a78e17cc70d1cfea071939bb835e98c1672,001100011001000111011100011111100111000110111101011110110001101110110111111101101011100011011001111111011111000011010010,old_train,5283,5283,True,2.8540639002079247,0.23292672649423096,f1_F_LCMD_old40000,79,0.0
1c501008fc60d533cdaee657f940382ad0020e4dee09729b60dfea9c66f6a947,111110100101110101111110101111111001010111111011111111111110111100111111111111111110111111111111111011111011010011100101,old_train,57511,57508,True,3.6177140806583914,0.388105498050173,f1_F_LCMD_old40000,80,0.0
cfa2176b67a829e703587bd76314cdf0d034d75f26cdbc8670cffd118543df39,110101100100110101110110001111111001000011111111110111110001101101111111111111111101111111111101010011110011010001111010,old_train,43453,43453,True,3.2629994087161283,0.6367484584193779,f1_F_LCMD_old40000,81,0.0
0b9a31365f63745a58e89dcc58f9850b0619bdaf4ed536c2f8ed12c49b878a47,010100110011011110100001011000011110110011111101111011111110001111110000111011111110000100111101001000000110110110110000,old_train,11911,11911,True,2.6126696703126875,0.48055244965963695,f1_F_LCMD_old40000,82,0.0
635895a3db76a7a668de303c6d8c66374e9039aedf7a74d149ffe00fa02d949d,101101001110010000011110111111111001111111111100011100100111101101101111111000001110011110111111010111101111000100001111,old_train,35878,35878,True,2.9852711314437514,0.47929414574365303,f1_F_LCMD_old40000,83,0.0
7e2228e1d6431f1872a302610d93d98b31f3215008f2d5469adc7569a59e63ce,010000110101100101110100000111010011111011011110011110111110111101111111111111111000111111111111110111100011010011101101,old_train,8109,8109,True,3.2702304262912416,0.3652415245533849,f1_F_LCMD_old40000,84,0.0
9eae60c825d0a2f11788ab58ccaeecbdbbf2d9965e089b92b481ad2477e67bd5,000100011110100011011111101011110111100011011011101111101111100101101111011111111000111011111011001111111111000000101111,old_train,1406,1406,True,3.1351116139881157,0.3468756621419593,f1_F_LCMD_old40000,85,0.0
61e00495abea417cceb5baa129012b00f2c51d2f5b7fc69634e9120facbf8173,110101110001111101010111001111011001110111101101011100111110111111110100011111111110111110011101111111100011101100101110,old_train,44970,44970,True,3.2065613390663734,0.4846238865305641,f1_F_LCMD_old40000,86,0.0
e87f689e43a1d82c6182955637879d11ba7d0cc852612f6d595dc8dceaebee0b,110100010110100001110001011110011001100111110111101111111011110110110111101111111110111111111100110011111111010001111011,old_train,41822,41822,True,3.3132569146875057,0.17900740287848205,f1_F_LCMD_old40000,87,0.0
754a434ede4a167cb36c6e4f3d7f9cadfc50fdff85868fb4e4f8695a0ab5b2ff,011010010110101001010111001111111001011110011101011111111111101111111111111101111010111011011101110011111011010011111101,old_train,17623,17623,True,3.3994486317289865,0.39805750766619186,f1_F_LCMD_old40000,88,0.0
489648d2b19051398c886e02e3da905b4a44fad3f5b2091c28f99348c54502de,110100001001011010001110111110111001011011110100001111111110101101101111111010101010011111011011001101110011100001110010,old_train,41043,41043,True,2.8455673626761944,0.566926613556078,f1_F_LCMD_old40000,89,0.0
e165b9f0b3b7ded3c7b886ddc4a629ca2ab4c5508ae12e12fc6f3680b8d63a47,111101111011000101010001010001110001100011011111111111110100101101111000010111111000011111001101000011011100000000010011,old_train,55809,55806,True,2.4653063514567872,0.3607773917932451,f1_F_LCMD_old40000,90,0.0
c2991fa16ba6b942a6df351e124edcd9e49daec7a60449ace12ee1127b7993a1,111111010100110011111111111111010011011111101101101101110111110110111111111011111110111111101101110011111111010101111111,old_train,62709,62705,True,3.5706710322826267,0.7336343922691286,f1_F_LCMD_old40000,91,0.0
33d905665c9e4528a2bf29e38ae48888c2096866823a17759ce72fa22377585a,001011111001101010100000111010011110000101011110010000100111010000001110001100000011000011010111111010011100111101001110,old_train,5164,5164,True,2.2476856801896203,0.49618573925201215,f1_F_LCMD_old40000,92,0.0
037190584372be1886629d3d979f1696337d9af1b50e1cc32e6ffa1758ac1d3d,111110110101010101110011111100001000111111111110101111111110111110111100011111101000111110011101110011111011010010101101,old_train,58576,58573,True,3.0937284227735566,0.47748438867075516,f1_F_LCMD_old40000,93,0.0
677608b519e3b58f2042a3d888c5eb2ea0572a1bb0508ac0fed67cf4d7712f0a,001001001110010000010111101011010110011110000111011101111110101001111101110011101010001111011001111001100010000110100001,old_train,3927,3928,True,2.5439443140935976,0.29678445458898217,f1_F_LCMD_old40000,94,0.0
4614e1a703b4aa99253af1c64149867608db1a3371c03bd23938676e84ac1c1a,010110100101000001010111001111110011011111101111110111111111111110111100011111111000111111111011111110110111101101111010,old_train,14172,14172,True,3.412651066365374,0.5952163140284434,f1_F_LCMD_old40000,95,0.0
9a57b11f2f570a874f8b409baadff7f6ced6acb99bfbdc743661345bc342afce,111110110111011101010110011101111000111110010001111111110110111100010111101111111000111111111101111111010011111101111011,old_train,61092,61091,True,3.303567760579565,0.457205234546993,f1_F_LCMD_old40000,96,0.0
19cb7be6538ad74d62340f003a1cbabbb43ed00e405d9b5c4c728d98ddffa649,110101110001000011100111000101111001111101110111111111111110111100111111111101111111101111111100111111100011010011101110,old_train,44510,44510,True,3.38673216710734,0.3464102356518741,f1_F_LCMD_old40000,97,0.0
90581c48359cc9455f83f4d7db0e1154c3636f6f12c86c4855a7932d4397260c,011011011101101010000111100101111001111101011101101010111110111111110100011111111100101111111101100111010011010001111011,old_train,18711,18712,True,3.0875022386015925,0.2494289159079992,f1_F_LCMD_old40000,98,0.0
fcf5322cd4877503b065a0f95b03c0cd2195a3f19d6ded15f4eeda58476e0de7,010010010110100001111110011111001100011110011101001110110101110110111111111101111100101111111011001110110011010000101111,old_train,8887,8887,True,3.00703448084753,0.29199622519204516,f1_F_LCMD_old40000,99,0.0
05ebb2311089871221e0840f35692b93fa872893597858a8336bc2cc397f3353,111000010000100101111111011111011001111110011011101111111111101111111111111101111010111011011101110011111011010011101101,old_train,49421,49419,True,3.3965930824351225,0.4176052398509018,f1_F_LCMD_old40000,100,0.0
587a223eaa5761f6e38e4c056e4d31a16a675322d3f555b6a45a685742f23fe8,101100000100000100010010111011100111100101111000000100111011111100101101001101110000101111110000000001111110100100110010,old_train,35158,35155,True,2.3178903258848225,0.32279804059903716,f1_F_LCMD_old40000,101,0.0
16e058099e1651db299672ab224c852514c5fafae91f6a661f9e45511fcf70e4,100000011101010001010010011111111001000011111100111111111111100110111101101111111000111011011000011111111111000000101111,old_train,23395,23395,True,2.9880125939106694,0.18873255426643887,f1_F_LCMD_old40000,102,0.0
0fbd56ac8d3992e64ca4285c06a5be9bc4fc05d3f9f85718e98d9523732043b3,111100011100111010000001010001011010111111001101010010111111101111111100111101111111011101110111001100100000110100101001,old_train,54931,54928,True,2.8842715304197095,0.8795802033600952,f1_F_LCMD_old40000,103,0.0
f40e527b25f75f1fc8f958399e1dfb51d033dc1f8d4612fe5ad7489cb95ac8aa,010110100101011001110110011111101111101011111100101111111101101111111111111111111000101111111011111110110011101001101011,old_train,14237,14237,True,3.346225222376153,0.3845403493937778,f1_F_LCMD_old40000,104,0.0
