gene_id,bits,source,family_id,split_role,generator_parameters,seed,parent_old_index,parameter_regime,selection_method,selection_rank,selection_distance_squared,display_region_id,experiment_groups,magnet_cells,raw_bits,raw_gene_id,repair_changed_cells,repair_passes,magnet_area_sector_mm2,magnet_area_full_motor_mm2,status
dce0d01aa73b8b5b9329dd072802261e6f86658099f02394c1fab85fa00b0236,111100111100110011110001000111101001111101111001001000111000111100111111111111111111111111111101011100011000101100111111,P,P/parent/42067,test,"{""attempt"": 0, ""rectangles_r_a_h_w"": [[4, 16, 1, 2], [3, 7, 2, 3]]}",3043927880164158447,42067,same_range,,,,,f1_expansion,81,110100011100110011110001000111101001111101111001001000111000111100111111111101111111101111111101011100011001101100111111,06bd086e1828271e9d0b81b7959dd29a89aa69577253b84bc10acaf80266eaa7,5,1,76.63786753387791,306.55147013551164,pending
7df2b2a76bbdd9f53b262eaf84f2613a3ddb0776c82111297c96b3d7308812e3,110111000110100110010010110011000111111001111110110010111001101000101011101101101011101001001111010111101111001001000001,P,P/parent/34044,test,"{""attempt"": 0, ""rectangles_r_a_h_w"": [[2, 8, 3, 5], [1, 0, 3, 5]]}",3043927880164158447,34044,same_range,,,,,f1_expansion,68,110111000110100110010010110011000111111001111110110010111001101000101011101101101011101001001111010111101111001001100001,b602fc1f1c68837f8c36836c65db81167cdd91f931f13821f9ca6f69d875b2e9,1,1,64.83156793052503,259.3262717221001,pending
2cde37ecd75fb84f7336284687b39802c6bb4cd59a540c6b733cf941a26384e9,100010110101101001101111000111110101110001111011111111111111100111100111111111111001111110111111001111110011110001110110,P,P/parent/25847,test,"{""attempt"": 0, ""rectangles_r_a_h_w"": [[5, 13, 1, 2], [2, 5, 2, 3]]}",3043927880164158447,25847,same_range,,,,,f1_expansion,85,100010110101101001101111000111110101010001111011101111111110100111100111111111111001111110111011001110110011010001110110,dcd1858c455d94a7874b84120b6b9103e396fa00719c833ac9fe60ed3ef231cd,6,1,80.8649545910938,323.4598183643752,pending
763e4031a98e721a693d4541e87a5be215d502e64a8bd6773032b320dede8969,011101100011010101100100100001011010111111111101111011110111011101011000001011111111101111011101010011111010000000000011,P,P/parent/19040,test,"{""attempt"": 0, ""rectangles_r_a_h_w"": [[0, 10, 2, 3], [3, 0, 2, 3]]}",3043927880164158447,19040,same_range,,,,,f1_expansion,71,011101100011010101100100100001011010111111011101111011110111011101011000001011111111101111011101010011111010000000010011,ab6d1bb3781342a7488772157c7e6b2597fe05f86fe9e29aa52474603d8a9b0b,2,1,67.67722215913453,270.7088886365381,pending
1b6a007a13ac0bc15023ef1acbde9b83eb90620476d949d4edfdd3acfdc36222,110001110101110101110101001111011101011110101001101111001111101111101111111011100100100111100101110011110011011100101100,P,P/parent/8475,test,"{""attempt"": 0, ""rectangles_r_a_h_w"": [[1, 13, 2, 3], [0, 7, 2, 3]]}",3043927880164158447,8475,same_range,,,,,f1_expansion,77,010001110101110101110101001111011101011110101001101111001111101111101111111011100100100111100101110011110011011100101101,68a58690c443cba0d52a457e69b3cf1ffa59faef300d0c0e002b000cbb8c0aff,2,1,73.3198314567085,293.279325826834,pending
54af53fab2f6b8afef732f7fcbf6ef5c1aa96769d1b67c6ab0ca7a0a9916302c,001111001111100010101100100111110011101001110100001000111011111101101101001001100100111110111100100111010001000000000011,P,P/parent/32313,test,"{""attempt"": 0, ""rectangles_r_a_h_w"": [[3, 6, 2, 3], [4, 11, 2, 3]]}",3043927880164158447,32313,same_range,,,,,f1_expansion,63,101010001111100010101100100111110011101001110100001000111011111101101101001001100100111110111100100111010001000000101011,ece5d1ddb59d7ac8c30607c5054c07f952312e87d0593ab9aa0163f301e2d0d2,5,1,59.93730238616796,239.74920954467183,pending
dd55ba9c9dd818e8c92dce2ca4801b80e6dc1a18fc36b2853da222bca4d64d39,100010010100011001110111000111111001100011111100111110111111110111101111111111111000111111111111111111100010010001111010,P,P/parent/24301,test,"{""attempt"": 0, ""rectangles_r_a_h_w"": [[0, 2, 1, 2], [1, 16, 1, 2]]}",3043927880164158447,24301,same_range,,,,,f1_expansion,82,100010010100011001110111000111111001100011111100111110111111110110101111111111111000111111111101111111100010010001111010,2e5b6d74adb2ff3ed2b835156fa91ca845ed56cb4a5aeec210f939741fd5896c,2,1,77.85696983033304,311.42787932133217,pending
87ae3132a4cbabc36d9dac05d25cae2447d10c97e27ac9dc25b40bcd9b317315,000100111100010100001011110101100000110000110100110011100111010101001011101001111110000010000111100000111001001001001011,P,P/parent/1500,test,"{""attempt"": 0, ""rectangles_r_a_h_w"": [[2, 2, 3, 5], [1, 9, 1, 2]]}",3043927880164158447,1500,same_range,,,,,f1_expansion,56,000100111100010100001011110101100000110001010100110011100111010101001011101001111110000010000111100000111001001001101011,dfe421d6ab27cba05bf8e17a1e4252b26b6f1550337d799e9904f335128cefb8,3,1,53.254154377505174,213.0166175100207,pending
4a5e026554612627713fcf7d04e6ffc8f88c8f8e7b2f65bdad64267fa40a7ff1,100100010110100001011111100111000010010001101001110000111000101000100101101111101111011111000011000000101001101111100001,P,P/parent/27437,test,"{""attempt"": 0, ""rectangles_r_a_h_w"": [[1, 14, 3, 5], [2, 6, 3, 5]]}",3043927880164158447,27437,same_range,,,,,f1_expansion,59,100100010110100001011111100111000010010001101001110000111001101000100101101111101111011111000011000000101001101111100001,10883b6b0d71f3b10c5d8f0dd256857d6135de2e0c207addb0ce532811fd2763,1,1,56.197206925405546,224.78882770162218,pending
82c209ac7d1cd779dcff99c1a0ee4f4153ea4c504d1a12ba0c12050466f5c0ef,110010001100001010000111001100000001000111001111000111110111110111010111000111000000000111100101010011111011101101110110,P,P/parent/38880,test,"{""attempt"": 0, ""rectangles_r_a_h_w"": [[1, 7, 1, 2], [0, 11, 3, 5]]}",3043927880164158447,38880,same_range,,,,,f1_expansion,62,110010001100001010000111001100000001000111101111000111110111110110010111000111000000000111100101010011111011101101110110,edbbdac53f3218c5e25a54c1f701516f1376e647be1361ad3cfdb40114d122d7,2,1,59.497386644038365,237.98954657615346,pending
1f65ce662bfd3dbe2efcdc96921bf1ae4b6f346d3132ff468b89831a1fac6a18,010011011000111000001000000100101000111111101111010111111111100110111101110011101000111111111000001101111010101010101101,P,P/parent/11706,test,"{""attempt"": 0, ""rectangles_r_a_h_w"": [[3, 0, 3, 5], [4, 15, 2, 3]]}",3043927880164158447,11706,same_range,,,,,f1_expansion,70,010011011000111000001001000100101000111111101111010111111111100110111101110011101000111111111000001101111010101010101101,e4afe2a3a676605700533d2d24523253d6eae17aaf077e49b616791b10ed10f4,1,1,66.36072154338883,265.44288617355534,pending
2845f889cacb0b8c8e0c56202816bbda212e4ae8d7112e7c0d1628e4ac14dbb9,001111100100011001110110001111111001000111111111000111110111111111100111111111111111111111111101111110110111100101111001,P,P/parent/23083,test,"{""attempt"": 0, ""rectangles_r_a_h_w"": [[2, 10, 1, 2], [1, 0, 1, 2]]}",3043927880164158447,23083,same_range,,,,,f1_expansion,88,001111100100011001110110001111111001000111111111000111110111111110100111111111101110111111111101111110110111100101111001,7bc35e1eefac20ef810b23b2998567a948c4756f99a63863fe86959633c45072,3,1,83.85670629863947,335.42682519455786,pending
2c5ac3c97b17afc224e54ac197a229f3d25b909891e10a730e4cbdabf2753f4d,111101101101101110000000000111110011110111000111010011110111000110010101100101100001100100111001111001100010111011100011,P,P/parent/5610,test,"{""attempt"": 0, ""rectangles_r_a_h_w"": [[0, 0, 2, 3], [3, 2, 1, 2]]}",3043927880164158447,5610,same_range,,,,,f1_expansion,66,111101101101101110000000000111110011110111000111010010110111000110010101100101100001100100111001111001100010111011100010,b24cefdcf7d72b9fddc9f9e582ac6eb66c2404ddd5070e36e8bd039d604d5e99,2,1,62.91282104049848,251.6512841619939,pending
26589272d1be2cfcd6600d2eed567ec88896baa0ac29f897188029c9ea4b4b21,111000110000110101001111111011001001100111101111101111110111110111101111111111111111111111111111111111100011101100101100,P,P/parent/49385,test,"{""attempt"": 0, ""rectangles_r_a_h_w"": [[1, 2, 1, 2], [1, 5, 1, 2]]}",3043927880164158447,49385,same_range,,,,,f1_expansion,88,111000010000110101001111111011001001100111101101101111110111110111101111111011111110111111011101111111100011101100101101,1c2355d24128dbae40d300630129f3b69ff175d63741d327db1c3343151db929,7,1,83.71060881970345,334.8424352788138,pending
4312a689f02af35eb50130ce970f714b9e2e2792ce520e7bfbdccdcd4d91a447,110101110101110011110111000111011011111111111111101111010111010001110101111111111001111000111000111000010100000011001101,P,P/parent/45692,test,"{""attempt"": 0, ""rectangles_r_a_h_w"": [[0, 9, 1, 2], [3, 13, 3, 5]]}",3043927880164158447,45692,same_range,,,,,f1_expansion,77,110101110101110011110111000111011011111110111111101111010111010001110101111111111001111000111010111000010100000011001101,c1ef61d4f15c3a668407214bc62d0ecd28f2049a93f399d70e37578bfdc6679a,2,1,73.2386661906329,292.9546647625316,pending
c0f2c6c65b38101abe86274a106afb60a35807fc2fd89ce6d4ef3467ab802de2,100000011100111010001110001111110001111110000111111110110110101001101010000000111000100000011010101110111001000000001100,P,P/parent/23300,test,"{""attempt"": 0, ""rectangles_r_a_h_w"": [[3, 11, 3, 5], [1, 10, 2, 3]]}",3043927880164158447,23300,same_range,,,,,f1_expansion,58,100000011100111010001110001111110001111110000111111110110110101001101010000000111000100000011010101110111001000000101101,97e6eefcfa9a4157bfeedb9d037847d69e81873a66c79a6f4e74bf94307ffb3a,2,1,54.880706309659736,219.52282523863894,pending
adc7ceb4c748ec69dd8766d09a032e02113e09da5496b16e898fd7ee5f406d75,111101111110011101100001011000010001110111100011001011011101001001001011011111111111100011011111001110101110010001110000,P,P/parent/37022,test,"{""attempt"": 0, ""rectangles_r_a_h_w"": [[0, 7, 3, 5], [4, 0, 2, 3]]}",3043927880164158447,37022,same_range,,,,,f1_expansion,70,101101111110011101100001011000010001110111100011001011011101001001001011011111111111100011011111001110101110010001110100,7135224285fd83554904be6c886b2dc5a11f210cf77c43a7baa4b3ff1abc04c0,2,1,66.78278092698176,267.13112370792703,pending
0b4c97128500d53e3b107e4a0fd1fa21a8ec11597e070ea1fba12e1dab74f415,011101011101011010111000100101110101100111111010111101111100110101101101001001110110110110000001111000110000001000000111,P,P/parent/21109,test,"{""attempt"": 0, ""rectangles_r_a_h_w"": [[4, 12, 2, 3], [2, 18, 1, 2]]}",3043927880164158447,21109,same_range,,,,,f1_expansion,66,011101011101011010111000100101110101100111111010111101111100110101101101001001110110110110000001111000110001001000100111,ed5fb234a8150eb6640c1045c2fcbd337f524091c49f5ad7f7a2983fff093464,2,1,62.53946081655082,250.1578432662033,pending
e8a54907549578f4155cb82ffc6dab7fa93730ea481f3793d941790e8fb548f8,010000010001000011000111111111011100011110011111101111001111001111001111111111111111111111011101010110101111010011111111,P,P/parent/10277,test,"{""attempt"": 0, ""rectangles_r_a_h_w"": [[0, 9, 2, 3], [0, 3, 2, 3]]}",3043927880164158447,10277,same_range,,,,,f1_expansion,82,010100010001000011000111111111011100011110011011101111001111001110001111111111111111111111011101010110101111010011111111,f9390d12e69c6b1c6b479dc8b499bf7bcc32bea03445fffbe0afa9784d7d2cd8,3,1,78.45759279929224,313.830371197169,pending
4258b49a0d8dd3220cb18133a83ad150511423311e11d348a1115e8ce44ddf9e,110010100101010001100111100111111000010011011110101100110101110110111101111111111111111111111011110011111011010001101110,P,P/parent/40096,test,"{""attempt"": 0, ""rectangles_r_a_h_w"": [[4, 7, 2, 3], [2, 5, 1, 2]]}",3043927880164158447,40096,same_range,,,,,f1_expansion,80,110010100101010001100111100111111000010011011110101100110101110110111101111111101110111111011011110011111011010001101110,93ab4b0c04df5d39fffb2316f826ef73500733db297b7f404a3a47bab2ff170e,3,1,75.98692209995183,303.9476883998073,pending
ea8d6c511441696d0e837fb82a8d31bdd90361090fb43b086542a8996e5667de,111010110001100011110111001111000001000111000001011111000111111111111111111111111111011111001011111011111111110001110001,P,P/parent/18015,test,"{""attempt"": 0, ""rectangles_r_a_h_w"": [[0, 14, 1, 2], [0, 5, 3, 5]]}",3043927880164158447,18015,same_range,,,,,f1_expansion,81,011010110001100011110111001111000001100111000001011111000111111110111111111111111011011111001011111011111111010001110101,9e612e6002844646640f7a963479b4789c4937b358196d3ba2f373d4cc40e972,6,1,77.38458798177318,309.5383519270927,pending
93a90f7c7ef6c61f8e73ded92408521a6af406c1f552f76c7b8b378bf2d19c75,100010110100010011100100100101111111100001111100000100100011100101101001001100000110100101010101011100000101101101101010,P,P/parent/25677,test,"{""attempt"": 0, ""rectangles_r_a_h_w"": [[1, 9, 2, 3], [0, 12, 3, 5]]}",3043927880164158447,25677,same_range,,,,,f1_expansion,57,100010110100010011100100100101111111100001111100000100100011100101101001001100000110100101010101011100000101101101101010,93a90f7c7ef6c61f8e73ded92408521a6af406c1f552f76c7b8b378bf2d19c75,0,0,54.19729476930342,216.78917907721367,pending
1f58f17002200b5e438e6449336e42b04a5c66cd8c9be934020c8a3aa5a91408,001111111111111100111000011111100111001111000111110011110011100000010111011111111000111110011101101111001011111100111000,P,P/parent/6854,test,"{""attempt"": 0, ""rectangles_r_a_h_w"": [[2, 8, 2, 3], [1, 16, 1, 2]]}",3043927880164158447,6854,same_range,,,,,f1_expansion,78,001110111111111100111000011111100111001110000111110010110011100000010111011111111000111110011101101111001011111100101001,1dfe3f49d0001644617f7258ef4aa92b14ed14be36a802930b667c95bd67c5ba,5,1,74.23050574207639,296.92202296830555,pending
4d5f8233af7bd1d1a5eab2504dc58d6bbbae46d1c8a5b89cbb8d1b20b23285ee,110101001110010000011010011011110111001111000011011001110011100001101011111100111001111111111100111111110001110011110101,P,P/parent/43073,test,"{""attempt"": 0, ""rectangles_r_a_h_w"": [[2, 3, 3, 5], [1, 7, 1, 2]]}",3043927880164158447,43073,same_range,,,,,f1_expansion,74,110101001110010000011010011011110111001110000011011001110011100001101011111100011001111111110100111111010001110011110101,f416913af835f7016be94e1efaab2694a1c73966b5ad9bf49d05ca8076cd0314,4,1,70.3605458555931,281.4421834223724,pending
e4844ec960e32667ed8d2cc805e87c9f025dbfdaa7b2aec267ee0f58fb086b9d,100010110110100111001110001101111001001111110010110000110000101000111000110000110110110000110000110000100001101101110010,P,P/parent/26303,test,"{""attempt"": 0, ""rectangles_r_a_h_w"": [[2, 7, 4, 10]]}",3043927880164158447,26303,parameter_holdout,,,,,f1_expansion,57,100010110110100111001110001101111001001111110010010000110000101010111000110000010110110000010010110000100001101101110010,6b79c97ecbe413755c130c263ff2c3df423f870be7eba285075c99201798e98b,5,1,53.67783706641974,214.71134826567896,pending
648184e9b1dbd042d36e5821eaca22d915d0d21d8acc3a3cbdf14107f71ba243,011011100101010101110001000111111001110111111111100111110111001110001000001110000101110000100000100110001111010001111010,P,P/parent/19670,test,"{""attempt"": 0, ""rectangles_r_a_h_w"": [[0, 10, 6, 8]]}",3043927880164158447,19670,parameter_holdout,,,,,f1_expansion,65,011011100101010101110001000111111001110111111111100101110111001110001000001110000101110000100000100110001111010001111010,9df01832f5b63de1429b4dade6a779ff28470f9c32b75f1702a95cfac4534db9,1,1,61.96968064870033,247.87872259480133,pending
41700875580c15233edb4aa532b1e75d8a1eec486de00e041a4af23d42cbf43d,100000100001000011001000001011110111100100001011100001101000111111111111111111111110101101101101101111001111010001010110,P,P/parent/60983,test,"{""attempt"": 0, ""rectangles_r_a_h_w"": [[1, 0, 4, 10]]}",3043927880164158447,60983,parameter_holdout,,,,,f1_expansion,68,100000101001000011001000001011110111100100001011100001101000111111110101111111111110101101101101101111001111010001010110,99c50f355999acd9d11d851fa018155842c810eb4b8e8f566e47b7c29342041f,3,1,64.81533487730992,259.2613395092397,pending
8f7bd59418938a1d33eb07ec676f99e91417d39166ad885173c3e3c72d8bf942,011010101001011110100000111000101100000100110010110000111111111100111111111111111111111111111100111111111111110011111011,P,P/parent/17569,test,"{""attempt"": 0, ""rectangles_r_a_h_w"": [[0, 1, 6, 8]]}",3043927880164158447,17569,parameter_holdout,,,,,f1_expansion,82,011010101001011110100000111000101100000100110010010000111111111100111111111111111010111111111100111111111111010011111011,079e3eb28c3b63d0d546e0f3eca4d20caf6efab24fa5176af377e79fc58eaa81,4,1,77.5972409788912,310.3889639155648,pending
4f8fc19128c88ff88be2c06e57d435d3874eeee3b1b282e72ec2016e58a2ad9d,100110110100110101001111101111111111001111111111010011101001101000110001100001110111110001000011100011111101110001101011,P,P/parent/29180,test,"{""attempt"": 0, ""rectangles_r_a_h_w"": [[1, 9, 4, 10]]}",3043927880164158447,29180,parameter_holdout,,,,,f1_expansion,73,100110110100110101001111101111111111001111111110010011101001101000110001100001110111110001000011100011111101110001101011,0be8d962e0c2caa73fff42b871e00fca987ad602e33039097b695f40b8f198d4,1,1,69.51480378308563,278.0592151323425,pending
7e544afd45a030f74809fdfc58f3280231d17a88cff5d60c2ceee202011c49b6,110010001110000110001100110100000111110010000000000000000100100111011101110011111111101111100111111001011011010000011011,P,P/parent/39084,test,"{""attempt"": 0, ""rectangles_r_a_h_w"": [[0, 2, 6, 8]]}",3043927880164158447,39084,parameter_holdout,,,,,f1_expansion,60,110010001110000110001100110100000111110010000000000000000100100111011101110011111110101111100111111001011011010000011011,1505be7c444e2a6ef31567d4bbb8a331d31687375ed487f470b53edc3f74f0f9,1,1,57.18904647684901,228.75618590739603,pending
e192eff0a07cb0439d078f607d55e10116a2c30f0d0f36ddcfe878878a0318a7,111100111101011110001100110010011011011110011101000110111111110000110000110011110011000001110100000100010100111100111011,P,P/parent/12412,test,"{""attempt"": 0, ""rectangles_r_a_h_w"": [[2, 8, 4, 10]]}",3043927880164158447,12412,parameter_holdout,,,,,f1_expansion,66,010100111101011110001100110010011011011110011101000110111111010000110000010011110011000001110100000101010100111100011011,386687e1ee45a4de4fb95393257867b3afa4e0613a996279d34c2ded3fecf417,6,1,62.50699471012059,250.02797884048235,pending
5a0f46fdf9bd79473406bdddf34af1be607b47c2df78c7fc0f7b11c1685cf50b,111011100101110011110001000111101001111010111100111111110111010001010000000010000011010100100010000100011100110011101101,P,P/parent/53593,test,"{""attempt"": 0, ""rectangles_r_a_h_w"": [[0, 10, 6, 8]]}",3043927880164158447,53593,parameter_holdout,,,,,f1_expansion,62,111011100101110011110001000111101001111010111100011111110111010001010000000010000011010100100010000100011100110011101101,43979e0a9566da2dbc43dc5108b519b1be3a312009cd5255b83bb539a731f33d,1,1,58.94546283472441,235.78185133889764,pending
87b4f9983668f3db66550b659b3f04dc3ce8c224e9c923fb7ed02a3a7e886810,110110110101000001101011110001001101000011001011000111001101010001000011111100111111101111000011110001011011010101101010,P,P/parent/14682,test,"{""attempt"": 0, ""rectangles_r_a_h_w"": [[0, 2, 4, 10]]}",3043927880164158447,14682,parameter_holdout,,,,,f1_expansion,64,010110110101000001101011110001001101000011001011000111001101010001000011111100111111101111000011110001011011010101101010,8a712f89cdc8935f1f99b9de84d2edf66c6235892e22e1cb3170637aa1e02a0a,1,1,61.25380300191376,245.01521200765504,pending
72c13907aff2d239fab7d45c5964369b357bab6b98f4711bc987bd2f45016dac,010111100101011101110101001111111000111111000000011000001100011000000101000110000101000100111100110011111111110001110001,P,P/parent/15875,test,"{""attempt"": 0, ""rectangles_r_a_h_w"": [[0, 7, 6, 8]]}",3043927880164158447,15875,parameter_holdout,,,,,f1_expansion,61,010111100101011101110101001111111000111111000000011000001100011000000101000110000101000100111100110011111111010001110101,8fb812c6bee3a648b5f428456a9808416811828e3ee3ea06077ed284d5cb6956,2,1,58.034788549356435,232.13915419742574,pending
e960d225fb3bde7f7c98374d270ce09961bc598bb933411a76740201181aae41,110101110010111111110001000111111001011110100001100011000011011001001011000001000110000011010001110101111111000001000011,P,P/parent/45186,test,"{""attempt"": 0, ""rectangles_r_a_h_w"": [[0, 7, 4, 10]]}",3043927880164158447,45186,parameter_holdout,,,,,f1_expansion,60,110101110010011111110001000111111001011110100001100011000011011001001011000001100110000011010001110101111111000001001011,bb0a7f0acca3b73204e0c939b942e157bd6e6fb7dddff28a3b5668be7da738c0,3,1,57.43254227507572,229.73016910030287,pending
5b6aacb0f4d67816f6b5d4355bb2e91ad352a8699c30318615d39e418b2cfed0,011110010110100101011011100000001110110001001000000000010000001000001000010011111111011111101100010111100011101000101110,P,P/parent/21855,test,"{""attempt"": 0, ""rectangles_r_a_h_w"": [[0, 5, 6, 8]]}",3043927880164158447,21855,parameter_holdout,,,,,f1_expansion,55,011110010110100101011011100000001110110001001000000000010000001001001000010011111110011111101100010111100011101000101110,db2fcb17c6ae1c586fa825d6b44d6638b2a6be453de197b73fcc1befb245d1db,2,1,52.32724703892214,209.30898815568855,pending
a64266b50ac74cefa771adec8add5de93ceda8e68e4a0bcb1a91424a454afa9a,111111101101110011110100001111010000010001010111010000111000111000111000100000110001100001011101010100110011100001101111,P,P/parent/64442,test,"{""attempt"": 0, ""rectangles_r_a_h_w"": [[2, 5, 4, 10]]}",3043927880164158447,64442,parameter_holdout,,,,,f1_expansion,61,111111101101110011110100001111010000010001010111010000111000111000111000100000110101100001011101010100110011100001101111,ea5a458e3d64a7e204c494b340126eebc9d3f91547579ccf26f3fa4f986804dc,1,1,57.791292751129774,231.1651710045191,pending
9f53d4cc59bf5e7f10a2e6eb116c09c7ad57a65e5696e4fe3634362c518c3a94,110010001100001011110001001111001100000011111111111111111101011010001000000000001110000100000100110000000000010001110111,P,P/parent/38993,test,"{""attempt"": 0, ""rectangles_r_a_h_w"": [[0, 10, 6, 8]]}",3043927880164158447,38993,parameter_holdout,,,,,f1_expansion,54,110010001100001011110001001111101100000011111111111111111101011010001000000000001110000100000100110000000100010001110111,736a3869a58cc9d3e8868918253354e6715bc9f984b3a5ed92c862569a0b6d27,2,1,51.449038859984505,205.79615543993802,pending
fdedbe7cd89dda96669693afdc02d47539435aefcb38cf57693c0adba9454b23,111010100100111001010110000111010100010110011101001111100000110010100001100011100001100001000011100101100001110010111010,P,P/parent/51698,test,"{""attempt"": 0, ""rectangles_r_a_h_w"": [[1, 9, 4, 10]]}",3043927880164158447,51698,parameter_holdout,,,,,f1_expansion,56,111010100100111001010110000111010100010110011101001111100000110010100001100011100001100001000011100101100001110010111010,fdedbe7cd89dda96669693afdc02d47539435aefcb38cf57693c0adba9454b23,0,0,53.23792132429018,212.9516852971607,pending
ca2ca94f9e338651f7d76079e3772a24b9d831dd749e4d4b18798fedf5f5b7ef,100100011100111010001110001111110000111110001000000000001000011110010110000000000111010000011111001011011011000100001111,P,P/parent/27692,test,"{""attempt"": 0, ""rectangles_r_a_h_w"": [[0, 7, 6, 8]]}",3043927880164158447,27692,parameter_holdout,,,,,f1_expansion,53,100100011100111010001110001111110000111110001000000001001000011110010110000000000111010000011111001010011011000100001111,cf4b50bc9cd38a09b10dccbd6b19898718b92dd2832ce234e40933fd2991ce8c,2,1,50.53836457461647,202.1534582984659,pending
09125691e87d29058f6dcdb8da20dbd9b64fcbb1daa00e4b40908fc1dae6d0f2,110100110011110101000001000000101101010010101000110000101000101000100101011111111000111111111100011111100111011100101011,P,P/parent/42107,test,"{""attempt"": 0, ""rectangles_r_a_h_w"": [[2, 1, 4, 10]]}",3043927880164158447,42107,parameter_holdout,,,,,f1_expansion,63,110100010011110101000001000000101101010010101000110001101000101000100101011111111000101111111100011111100111011100101011,6219ef911784ff63bbd53911f8a4106c7735104cf23e71934a9c26785478de9d,3,1,59.66134048151098,238.64536192604393,pending
7542e13bea31bea51fda29f3531c659acb4ba00f0f35f08e7149bbda6bcf927d,111111110111010111011111011111011001100111101111110111110111110110000000000000000000000000000010000100000000001110001101,P,P/parent/64629,test,"{""attempt"": 0, ""rectangles_r_a_h_w"": [[0, 11, 6, 8]]}",3043927880164158447,64629,parameter_holdout,,,,,f1_expansion,59,111111110101010111011110011111011001100111101111110111110111110110000000000010000000000000010010000100000000101110001101,1f0ab97c0f30e6f9c7269c50eb60d19b730708ff9760a01d6167965d9dd2c43d,5,1,56.40823661720204,225.63294646880817,pending
7d90796e1057daafae6d7daa888c480c93c38d9650faa81e68f08181ad9ed25d,110001110001000011110101011100000101000001110011110001101001101000110001100011100001100000011101111111010111010011101011,P,P/parent/44675,test,"{""attempt"": 0, ""rectangles_r_a_h_w"": [[1, 5, 4, 10]]}",3043927880164158447,44675,parameter_holdout,,,,,f1_expansion,60,110101110001000011110101011100000101000001110011110001101001101000110001100011100001100000011101111111010110010011101011,ff38309fd6a9645dd3cc1700ac3a7bb566c403c241ceb30111123fc21403cc86,2,1,57.14034731720368,228.5613892688147,pending
852b67f554b20eff8f2d7e1812ec5e169d42c7f593ae3a5946fcc595c2c0423e,110110110100001010110001111000011111100010000000000110001010110110101111110111111100111111000011101111111101001100001111,P,P/parent/14413,test,"{""attempt"": 0, ""rectangles_r_a_h_w"": [[0, 2, 6, 8]]}",3043927880164158447,14413,parameter_holdout,,,,,f1_expansion,68,010110110100001010110001111000011111100010000000000110001010110110101111110111011100111111000011101111111101001100001111,d4f06ec083110aee5adf83f83b67d2ca01880bc32e820a70782b4dc3cc415869,2,1,64.65300434515876,258.61201738063505,pending
f056d9132e606e210b178684442e0a53d13a82cb6c7e43e3b8a932eaeb0a8035,110111111011110111101110010010110101000001001011001110001000001011000000001010001100000011110000000001111001111001110001,P,P/parent/16219,test,"{""attempt"": 0, ""rectangles_r_a_h_w"": [[1, 7, 4, 10]]}",3043927880164158447,16219,parameter_holdout,,,,,f1_expansion,56,010111111011110111101110010010110101000001001011001110101000001011100000001010101100000011110000000001111001011001110001,268345e90593a395fc28a6d245309a3af9524656343f422c75241278982b45bb,5,1,53.384018803226155,213.53607521290462,pending
ea1fd4eaca4b23dad205b1c66112b94e7a7c5eb21578bab51870e34bc66787c8,101111011110011110110101110110100010011000101101110111110001111100001110011100011111011100101100101000010011001011000011,P,P/parent/37588,test,"{""attempt"": 0, ""rectangles_r_a_h_w"": [[0, 1, 6, 8]]}",3043927880164158447,37588,parameter_holdout,,,,,f1_expansion,68,101111011010011110110101110110100010011000101101110111010001111100001110011100010111011100101101101000010011001011000010,fb8967cb2848d1904f7315ca8d75305265457b76f6f00189a82cfc893fe69e37,5,1,64.6205382387285,258.482152954914,pending
a3f4992f3878c999b7466cb29833b5a3b8827bcf3a8af98250b15959eb77bcd9,001110001110100001011011100011111010110000110010110001111010111000110011110000110111110000101100110111101111001101010101,P,P/parent/32163,test,"{""attempt"": 0, ""rectangles_r_a_h_w"": [[2, 6, 4, 10]]}",3043927880164158447,32163,parameter_holdout,,,,,f1_expansion,66,101010001110100001011011100011111010110000110010010001111010111000110011110000110111110000101100110111101111001101010101,c10bce8e7168d9ae671dc1e28d0bf4d7c28e0b7cf852cfeda1be2ee64eb0dc89,3,1,62.5232277633357,250.0929110533428,pending
e78c8740daa7252212278082e18238f7268fdc3cc1202661e02d2f30008a5e6b,110111100101010101111110011111001100011101110111000001001010001000010001001110000110010000010010101111110011110001111011,P,P/parent/48762,test,"{""attempt"": 0, ""rectangles_r_a_h_w"": [[0, 8, 6, 8]]}",3043927880164158447,48762,parameter_holdout,,,,,f1_expansion,63,110111100101010101111110011111001100011101110111000001001010001000010001001110000110010000010010101111110011010001111011,5bb9382f5f843c7ef9c2768e99010b5b21d475a0fd7c29ff4aeb57827400d71f,1,1,60.08339986510397,240.33359946041588,pending
7547ba55e5c37c9d69e17096f4389965c125a79681839be2e0db4eefd5800bef,110110110110100001010111001111111001011110010111111011110011100001010010110010110111110000110001110001111100100110101111,P,P/parent/47996,test,"{""attempt"": 0, ""rectangles_r_a_h_w"": [[2, 9, 4, 10]]}",3043927880164158447,47996,parameter_holdout,,,,,f1_expansion,71,110110110110100001010111001111111001011110010111111011110011100001010010110010110111110000110101110001111100100110101111,7fc47cec8b8a656183b83159f2dbd091e560cf4c110fc2f75276e56efc4c7c98,1,1,67.40126025447766,269.60504101791065,pending
