sample_id,angle_deg,status,torque,attempt,build_time,mesh_time,solve_time,postprocess_time,total_time,mesh_nodes,mesh_elements,worker_pid,femm_pids_json,work_directory,error_type,error_message,started_at,completed_at
S000086,12.0,completed,0.8698626054805417,1,0.0,0.4861393000173848,23.97664729997632,0.029629399999976158,24.592863900004886,22439,43636,16528,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000086\femm\angle_12_attempt_1,,,2026-08-08T18:02:20.177+02:00,2026-08-08T18:02:45.613+02:00
S000086,15.0,completed,0.8688038558713841,1,0.0,0.4709782999998424,29.280577900004573,0.033155999990412965,29.883087099995464,22439,43636,11828,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000086\femm\angle_15_attempt_1,,,2026-08-08T18:02:45.674+02:00,2026-08-08T18:03:16.367+02:00
S000087,0.0,completed,0.8685269514607908,1,9.065458299999591,0.5068814999831375,22.67884890001733,0.03381769999396056,32.393854800000554,22262,43292,9212,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000087\femm\angle_0_attempt_1,,,2026-08-08T18:00:04.816+02:00,2026-08-08T18:00:40.082+02:00
S000087,3.0,completed,0.8149563473652348,1,0.0,0.5041898000054061,12.455928300012602,0.037067400000523776,13.102861500025028,22262,43292,25472,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000087\femm\angle_3_attempt_1,,,2026-08-08T18:00:40.135+02:00,2026-08-08T18:00:54.176+02:00
S000087,6.0,completed,0.8994624553751112,1,0.0,0.5146011000033468,11.11455699999351,0.032776600011857226,11.7690508000087,22262,43292,23440,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000087\femm\angle_6_attempt_1,,,2026-08-08T18:00:54.247+02:00,2026-08-08T18:01:07.002+02:00
S000087,9.0,completed,0.8957023490953578,1,0.0,0.47204599998076446,15.760317400010535,0.032107100007124245,16.375078199984273,22262,43292,38124,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000087\femm\angle_9_attempt_1,,,2026-08-08T18:01:07.062+02:00,2026-08-08T18:01:24.383+02:00
S000087,12.0,completed,0.865812270131276,1,0.0,0.5025753999943845,17.317089199990733,0.032676000002538785,17.960642699996242,22262,43292,6464,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000087\femm\angle_12_attempt_1,,,2026-08-08T18:01:24.454+02:00,2026-08-08T18:01:43.362+02:00
S000087,15.0,completed,0.8667045943427859,1,0.0,0.5249134000041522,20.477998400019715,0.03288869999232702,21.155387400009204,22262,43292,32984,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000087\femm\angle_15_attempt_1,,,2026-08-08T18:01:43.433+02:00,2026-08-08T18:02:05.574+02:00
S000088,0.0,completed,0.8351503315084485,1,7.056335000001127,0.596365200006403,35.40689039998688,0.0580132000031881,43.251497699995525,26773,52316,18120,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000088\femm\angle_0_attempt_1,,,2026-08-08T18:00:04.831+02:00,2026-08-08T18:00:50.728+02:00
S000088,3.0,completed,0.8181816463031368,1,0.0,0.5796286999830045,23.549428300000727,0.04018560002441518,24.299442299990915,26773,52316,23332,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000088\femm\angle_3_attempt_1,,,2026-08-08T18:00:50.789+02:00,2026-08-08T18:01:15.970+02:00
