scenario_id,candidate_id,inner_angle_deg,outer_angle_deg,current_angle_deg,ia_a,ib_a,ic_a,raw_gap_torque_nm,comparison_torque_nm
phase_p90,final_high_tavg,6,0,114.0,-1.423578250765301,3.4808266337889564,-2.0572483830236563,-3.53771148698951,7.07542297397902
phase_p90,final_high_tavg,9,0,126.0,-2.0572483830236554,3.4808266337889564,-1.4235782507653003,-3.494811465887727,6.989622931775454
phase_p90,final_high_tavg,12,0,138.0,-2.6010068891708795,3.3286978070330373,-0.7276909178621592,-3.07209083404935,6.1441816680987
phase_p90,final_high_tavg,15,0,150.0,-3.0310889132455356,3.0310889132455356,-6.429395695523604e-16,-3.057663447304261,6.115326894608522
phase_p150,low_tavg,0,0,150.0,-3.0310889132455356,3.0310889132455356,-6.429395695523604e-16,-0.0005543074048341957,0.0011086148096683913
phase_p150,low_tavg,3,0,162.0,-3.3286978070330373,2.60100688917088,0.727690917862158,0.1184582692803203,-0.2369165385606406
phase_p150,low_tavg,6,0,174.0,-3.4808266337889564,2.057248383023656,1.4235782507652992,-0.2199381376477679,0.4398762752955358
phase_p150,low_tavg,9,0,186.0,-3.4808266337889564,1.4235782507653008,2.057248383023655,0.2218455396754374,-0.4436910793508748
phase_p150,low_tavg,12,0,198.0,-3.3286978070330377,0.7276909178621581,2.60100688917088,-0.1198834243965477,0.2397668487930954
phase_p150,low_tavg,15,0,210.0,-3.031088913245535,2.143131898507868e-16,3.0310889132455343,-0.0007239572752415207,0.0014479145504830413
phase_p150,median_tavg,0,0,150.0,-3.0310889132455356,3.0310889132455356,-6.429395695523604e-16,-6.674698954410023e-05,0.00013349397908820045
phase_p150,median_tavg,3,0,162.0,-3.3286978070330373,2.60100688917088,0.727690917862158,0.1702416483328619,-0.3404832966657238
phase_p150,median_tavg,6,0,174.0,-3.4808266337889564,2.057248383023656,1.4235782507652992,-0.1433735828221951,0.2867471656443902
phase_p150,median_tavg,9,0,186.0,-3.4808266337889564,1.4235782507653008,2.057248383023655,0.1429109723550914,-0.2858219447101828
phase_p150,median_tavg,12,0,198.0,-3.3286978070330377,0.7276909178621581,2.60100688917088,-0.1764090875128684,0.3528181750257368
phase_p150,median_tavg,15,0,210.0,-3.031088913245535,2.143131898507868e-16,3.0310889132455343,0.0004006336971452938,-0.0008012673942905876
phase_p150,high_tavg,0,0,150.0,-3.0310889132455356,3.0310889132455356,-6.429395695523604e-16,0.0001503921286789433,-0.0003007842573578866
phase_p150,high_tavg,3,0,162.0,-3.3286978070330373,2.60100688917088,0.727690917862158,0.01778366142604573,-0.03556732285209146
phase_p150,high_tavg,6,0,174.0,-3.4808266337889564,2.057248383023656,1.4235782507652992,-0.1574836235599148,0.3149672471198296
phase_p150,high_tavg,9,0,186.0,-3.4808266337889564,1.4235782507653008,2.057248383023655,0.1571055353466178,-0.3142110706932356
phase_p150,high_tavg,12,0,198.0,-3.3286978070330377,0.7276909178621581,2.60100688917088,-0.02391749691405505,0.0478349938281101
phase_p150,high_tavg,15,0,210.0,-3.031088913245535,2.143131898507868e-16,3.0310889132455343,0.0003356668470054916,-0.0006713336940109832
phase_p150,final_low_tavg,0,0,150.0,-3.0310889132455356,3.0310889132455356,-6.429395695523604e-16,0.002732318469647033,-0.005464636939294066
phase_p150,final_low_tavg,3,0,162.0,-3.3286978070330373,2.60100688917088,0.727690917862158,-0.1453057139356559,0.2906114278713118
phase_p150,final_low_tavg,6,0,174.0,-3.4808266337889564,2.057248383023656,1.4235782507652992,-0.09534892310340849,0.19069784620681698
phase_p150,final_low_tavg,9,0,186.0,-3.4808266337889564,1.4235782507653008,2.057248383023655,0.0959958052845387,-0.1919916105690774
phase_p150,final_low_tavg,12,0,198.0,-3.3286978070330377,0.7276909178621581,2.60100688917088,0.1424969862126444,-0.2849939724252888
phase_p150,final_low_tavg,15,0,210.0,-3.031088913245535,2.143131898507868e-16,3.0310889132455343,0.002340578537447089,-0.004681157074894178
phase_p150,final_high_tavg,0,0,150.0,-3.0310889132455356,3.0310889132455356,-6.429395695523604e-16,0.001247910254843138,-0.002495820509686276
phase_p150,final_high_tavg,3,0,162.0,-3.3286978070330373,2.60100688917088,0.727690917862158,-0.2912417568817142,0.5824835137634284
phase_p150,final_high_tavg,6,0,174.0,-3.4808266337889564,2.057248383023656,1.4235782507652992,-0.1145466254427329,0.2290932508854658
phase_p150,final_high_tavg,9,0,186.0,-3.4808266337889564,1.4235782507653008,2.057248383023655,0.1104105625713277,-0.2208211251426554
phase_p150,final_high_tavg,12,0,198.0,-3.3286978070330377,0.7276909178621581,2.60100688917088,0.2895034451669912,-0.5790068903339824
phase_p150,final_high_tavg,15,0,210.0,-3.031088913245535,2.143131898507868e-16,3.0310889132455343,0.001026854080039981,-0.002053708160079962
phase_p180,low_tavg,0,0,180.0,-3.5,1.7500000000000004,1.7500000000000004,0.8213174225793078,-1.6426348451586157
phase_p180,low_tavg,3,0,192.0,-3.4235166025683195,1.081559480312316,2.3419571222560025,0.9527012697694578,-1.9054025395389156
phase_p180,low_tavg,6,0,204.0,-3.197409101749103,0.3658496214367871,2.8315594803123156,0.676120289557444,-1.352240579114888
phase_p180,low_tavg,9,0,216.0,-2.831559480312316,-0.36584962143678745,3.1974091017491033,1.08568764515315,-2.1713752903063
phase_p180,low_tavg,12,0,228.0,-2.3419571222560034,-1.0815594803123156,3.4235166025683195,0.7539153190218916,-1.5078306380437831
phase_p180,low_tavg,15,0,240.0,-1.7500000000000016,-1.7499999999999991,3.5,0.8219958749726962,-1.6439917499453924
phase_p180,median_tavg,0,0,180.0,-3.5,1.7500000000000004,1.7500000000000004,1.671302174393428,-3.342604348786856
