file,variable_path,variable_name,shape,dtype,reason
IA_test_group4/trace_all_20260205_172915.mat,best_bits_hist,best_bits_hist,"(180, 3)",float64,变量名/完整路径包含性能或设计关键词: best
IA_test_group4/trace_all_20260205_172915.mat,ctx/domain/design_idx,design_idx,"(1, 180)",float64,变量名/完整路径包含性能或设计关键词: design
IA_test_group4/trace_all_20260205_172915.mat,ctx/domain/design_mask,design_mask,"(18, 10)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_group4/trace_all_20260205_172915.mat,ctx/groupId_design,groupId_design,"(1, 1)",float64,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/best_bits_coarse.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/best_bits_coarse.mat,best_bits,best_bits,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/best_bits_coarse.mat,ctx.domain.design_mask,design_mask,"(10, 18)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/best_bits_coarse.mat,ctx.domain.design_idx,design_idx,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/best_bits_coarse.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/best_result_20251224_164638.mat,J_hist,J_hist,"(6,)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test_groupA/best_result_20251224_164638.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/best_result_20251224_164638.mat,best_bits,best_bits,"(45,)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/best_result_20251224_164638.mat,best_bits_hist,best_bits_hist,"(6, 45)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/best_result_20251224_164638.mat,ctx.domain.design_mask,design_mask,"(5, 9)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/best_result_20251224_164638.mat,ctx.domain.design_idx,design_idx,"(45,)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/best_result_20251224_164638.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/best_result_20251225_164109.mat,J_hist,J_hist,"(6,)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test_groupA/best_result_20251225_164109.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/best_result_20251225_164109.mat,best_bits,best_bits,"(45,)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/best_result_20251225_164109.mat,best_bits_hist,best_bits_hist,"(6, 45)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/best_result_20251225_164109.mat,ctx.domain.design_mask,design_mask,"(5, 9)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/best_result_20251225_164109.mat,ctx.domain.design_idx,design_idx,"(45,)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/best_result_20251225_164109.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/best_result_20251225_205212.mat,J_hist,J_hist,"(6,)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test_groupA/best_result_20251225_205212.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/best_result_20251225_205212.mat,best_bits,best_bits,"(45,)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/best_result_20251225_205212.mat,best_bits_hist,best_bits_hist,"(6, 45)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/best_result_20251225_205212.mat,ctx.domain.design_mask,design_mask,"(5, 9)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/best_result_20251225_205212.mat,ctx.domain.design_idx,design_idx,"(45,)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/best_result_20251225_205212.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/best_result_20251228_164352.mat,J_hist,J_hist,"(5,)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test_groupA/best_result_20251228_164352.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/best_result_20251228_164352.mat,best_bits,best_bits,"(45,)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/best_result_20251228_164352.mat,best_bits_hist,best_bits_hist,"(5, 45)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/best_result_20251228_164352.mat,ctx.domain.design_mask,design_mask,"(5, 9)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/best_result_20251228_164352.mat,ctx.domain.design_idx,design_idx,"(45,)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/best_result_20251228_164352.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/best_result_20251229_005752.mat,J_hist,J_hist,"(5,)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test_groupA/best_result_20251229_005752.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/best_result_20251229_005752.mat,best_bits,best_bits,"(45,)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/best_result_20251229_005752.mat,best_bits_hist,best_bits_hist,"(5, 45)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/best_result_20251229_005752.mat,ctx.domain.design_mask,design_mask,"(5, 9)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/best_result_20251229_005752.mat,ctx.domain.design_idx,design_idx,"(45,)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/best_result_20251229_005752.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/best_result_20251229_211603.mat,J_hist,J_hist,"(5,)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test_groupA/best_result_20251229_211603.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/best_result_20251229_211603.mat,best_bits,best_bits,"(45,)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/best_result_20251229_211603.mat,best_bits_hist,best_bits_hist,"(5, 45)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/best_result_20251229_211603.mat,ctx.domain.design_mask,design_mask,"(5, 9)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/best_result_20251229_211603.mat,ctx.domain.design_idx,design_idx,"(45,)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/best_result_20251229_211603.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/best_result_20260103_045247.mat,J_hist,J_hist,"(3,)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test_groupA/best_result_20260103_045247.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/best_result_20260103_045247.mat,best_bits,best_bits,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/best_result_20260103_045247.mat,best_bits_hist,best_bits_hist,"(3, 180)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/best_result_20260103_045247.mat,ctx.domain.design_mask,design_mask,"(10, 18)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/best_result_20260103_045247.mat,ctx.domain.design_idx,design_idx,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/best_result_20260103_045247.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/best_result_20260104_040221.mat,J_hist,J_hist,"(5,)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test_groupA/best_result_20260104_040221.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/best_result_20260104_040221.mat,best_bits,best_bits,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/best_result_20260104_040221.mat,best_bits_hist,best_bits_hist,"(5, 180)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/best_result_20260104_040221.mat,ctx.domain.design_mask,design_mask,"(10, 18)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/best_result_20260104_040221.mat,ctx.domain.design_idx,design_idx,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/best_result_20260104_040221.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/best_result_20260107_221145.mat,J_hist,J_hist,"(5,)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test_groupA/best_result_20260107_221145.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/best_result_20260107_221145.mat,best_bits,best_bits,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/best_result_20260107_221145.mat,best_bits_hist,best_bits_hist,"(5, 180)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/best_result_20260107_221145.mat,ctx.domain.design_mask,design_mask,"(10, 18)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/best_result_20260107_221145.mat,ctx.domain.design_idx,design_idx,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/best_result_20260107_221145.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/0103 groupA/best_bits_coarse.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/0103 groupA/best_bits_coarse.mat,best_bits,best_bits,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/0103 groupA/best_bits_coarse.mat,ctx.domain.design_mask,design_mask,"(10, 18)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/0103 groupA/best_bits_coarse.mat,ctx.domain.design_idx,design_idx,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/0103 groupA/best_bits_coarse.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/0103 groupA/best_result_20260103_174233.mat,J_hist,J_hist,"(5,)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test_groupA/0103 groupA/best_result_20260103_174233.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/0103 groupA/best_result_20260103_174233.mat,best_bits,best_bits,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/0103 groupA/best_result_20260103_174233.mat,best_bits_hist,best_bits_hist,"(5, 180)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/0103 groupA/best_result_20260103_174233.mat,ctx.domain.design_mask,design_mask,"(10, 18)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/0103 groupA/best_result_20260103_174233.mat,ctx.domain.design_idx,design_idx,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/0103 groupA/best_result_20260103_174233.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/0104 groupA/best_bits_coarse.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/0104 groupA/best_bits_coarse.mat,best_bits,best_bits,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/0104 groupA/best_bits_coarse.mat,ctx.domain.design_mask,design_mask,"(10, 18)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/0104 groupA/best_bits_coarse.mat,ctx.domain.design_idx,design_idx,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/0104 groupA/best_bits_coarse.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/0104 groupA/best_result_20260105_081953.mat,J_hist,J_hist,"(10,)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test_groupA/0104 groupA/best_result_20260105_081953.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/0104 groupA/best_result_20260105_081953.mat,best_bits,best_bits,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/0104 groupA/best_result_20260105_081953.mat,best_bits_hist,best_bits_hist,"(10, 180)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/0104 groupA/best_result_20260105_081953.mat,ctx.domain.design_mask,design_mask,"(10, 18)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/0104 groupA/best_result_20260105_081953.mat,ctx.domain.design_idx,design_idx,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/0104 groupA/best_result_20260105_081953.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/1225/best_result_20251225_205238.mat,J_hist,J_hist,"(6,)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test_groupA/1225/best_result_20251225_205238.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/1225/best_result_20251225_205238.mat,best_bits,best_bits,"(45,)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/1225/best_result_20251225_205238.mat,best_bits_hist,best_bits_hist,"(6, 45)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/1225/best_result_20251225_205238.mat,ctx.domain.design_mask,design_mask,"(5, 9)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/1225/best_result_20251225_205238.mat,ctx.domain.design_idx,design_idx,"(45,)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/1225/best_result_20251225_205238.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/1226/best_result_20251226_165530.mat,J_hist,J_hist,"(6,)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test_groupA/1226/best_result_20251226_165530.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/1226/best_result_20251226_165530.mat,best_bits,best_bits,"(45,)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/1226/best_result_20251226_165530.mat,best_bits_hist,best_bits_hist,"(6, 45)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/1226/best_result_20251226_165530.mat,ctx.domain.design_mask,design_mask,"(5, 9)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/1226/best_result_20251226_165530.mat,ctx.domain.design_idx,design_idx,"(45,)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/1226/best_result_20251226_165530.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/1227.1/best_result_20251227_151645.mat,J_hist,J_hist,"(4,)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test_groupA/1227.1/best_result_20251227_151645.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/1227.1/best_result_20251227_151645.mat,best_bits,best_bits,"(45,)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/1227.1/best_result_20251227_151645.mat,best_bits_hist,best_bits_hist,"(4, 45)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/1227.1/best_result_20251227_151645.mat,ctx.domain.design_mask,design_mask,"(5, 9)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/1227.1/best_result_20251227_151645.mat,ctx.domain.design_idx,design_idx,"(45,)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/1227.1/best_result_20251227_151645.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/1227.2/best_result_20251228_001658.mat,J_hist,J_hist,"(5,)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test_groupA/1227.2/best_result_20251228_001658.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/1227.2/best_result_20251228_001658.mat,best_bits,best_bits,"(45,)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/1227.2/best_result_20251228_001658.mat,best_bits_hist,best_bits_hist,"(5, 45)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/1227.2/best_result_20251228_001658.mat,ctx.domain.design_mask,design_mask,"(5, 9)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/1227.2/best_result_20251228_001658.mat,ctx.domain.design_idx,design_idx,"(45,)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/1227.2/best_result_20251228_001658.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/1229/best_bits_coarse.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/1229/best_bits_coarse.mat,best_bits,best_bits,"(45,)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/1229/best_bits_coarse.mat,ctx.domain.design_mask,design_mask,"(5, 9)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/1229/best_bits_coarse.mat,ctx.domain.design_idx,design_idx,"(45,)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/1229/best_bits_coarse.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/1229/best_result_20251229_221434.mat,J_hist,J_hist,"(5,)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test_groupA/1229/best_result_20251229_221434.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/1229/best_result_20251229_221434.mat,best_bits,best_bits,"(45,)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/1229/best_result_20251229_221434.mat,best_bits_hist,best_bits_hist,"(5, 45)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/1229/best_result_20251229_221434.mat,ctx.domain.design_mask,design_mask,"(5, 9)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/1229/best_result_20251229_221434.mat,ctx.domain.design_idx,design_idx,"(45,)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/1229/best_result_20251229_221434.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/1230/best_bits_coarse.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/1230/best_bits_coarse.mat,best_bits,best_bits,"(45,)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/1230/best_bits_coarse.mat,ctx.domain.design_mask,design_mask,"(5, 9)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/1230/best_bits_coarse.mat,ctx.domain.design_idx,design_idx,"(45,)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/1230/best_bits_coarse.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/1230/best_result_20251230_130901.mat,J_hist,J_hist,"(10,)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test_groupA/1230/best_result_20251230_130901.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/1230/best_result_20251230_130901.mat,best_bits,best_bits,"(45,)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/1230/best_result_20251230_130901.mat,best_bits_hist,best_bits_hist,"(10, 45)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/1230/best_result_20251230_130901.mat,ctx.domain.design_mask,design_mask,"(5, 9)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/1230/best_result_20251230_130901.mat,ctx.domain.design_idx,design_idx,"(45,)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/1230/best_result_20251230_130901.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/1230.2/best_bits_coarse.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/1230.2/best_bits_coarse.mat,best_bits,best_bits,"(45,)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/1230.2/best_bits_coarse.mat,ctx.domain.design_mask,design_mask,"(5, 9)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/1230.2/best_bits_coarse.mat,ctx.domain.design_idx,design_idx,"(45,)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/1230.2/best_bits_coarse.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/1230.2/best_result_20251230_165105.mat,J_hist,J_hist,"(10,)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test_groupA/1230.2/best_result_20251230_165105.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/1230.2/best_result_20251230_165105.mat,best_bits,best_bits,"(45,)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/1230.2/best_result_20251230_165105.mat,best_bits_hist,best_bits_hist,"(10, 45)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/1230.2/best_result_20251230_165105.mat,ctx.domain.design_mask,design_mask,"(5, 9)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/1230.2/best_result_20251230_165105.mat,ctx.domain.design_idx,design_idx,"(45,)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/1230.2/best_result_20251230_165105.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/1230.3/best_bits_coarse.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/1230.3/best_bits_coarse.mat,best_bits,best_bits,"(45,)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/1230.3/best_bits_coarse.mat,ctx.domain.design_mask,design_mask,"(5, 9)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/1230.3/best_bits_coarse.mat,ctx.domain.design_idx,design_idx,"(45,)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/1230.3/best_bits_coarse.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/1230.3/best_result_20251230_212929.mat,J_hist,J_hist,"(10,)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test_groupA/1230.3/best_result_20251230_212929.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/1230.3/best_result_20251230_212929.mat,best_bits,best_bits,"(45,)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/1230.3/best_result_20251230_212929.mat,best_bits_hist,best_bits_hist,"(10, 45)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/1230.3/best_result_20251230_212929.mat,ctx.domain.design_mask,design_mask,"(5, 9)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/1230.3/best_result_20251230_212929.mat,ctx.domain.design_idx,design_idx,"(45,)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/1230.3/best_result_20251230_212929.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/1231/best_bits_coarse.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/1231/best_bits_coarse.mat,best_bits,best_bits,"(45,)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/1231/best_bits_coarse.mat,ctx.domain.design_mask,design_mask,"(5, 9)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/1231/best_bits_coarse.mat,ctx.domain.design_idx,design_idx,"(45,)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/1231/best_bits_coarse.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/1231/best_result_20251231_192359.mat,J_hist,J_hist,"(20,)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test_groupA/1231/best_result_20251231_192359.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/1231/best_result_20251231_192359.mat,best_bits,best_bits,"(45,)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/1231/best_result_20251231_192359.mat,best_bits_hist,best_bits_hist,"(20, 45)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_groupA/1231/best_result_20251231_192359.mat,ctx.domain.design_mask,design_mask,"(5, 9)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/1231/best_result_20251231_192359.mat,ctx.domain.design_idx,design_idx,"(45,)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_groupA/1231/best_result_20251231_192359.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test_N/best_result_20260125_163246.mat,J_hist,J_hist,"(5,)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test_N/best_result_20260125_163246.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test_N/best_result_20260125_163246.mat,best_bits,best_bits,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_N/best_result_20260125_163246.mat,best_bits_hist,best_bits_hist,"(5, 180)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_N/best_result_20260125_163246.mat,ctx.domain.design_mask,design_mask,"(10, 18)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_N/best_result_20260125_163246.mat,ctx.domain.design_idx,design_idx,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_N/best_result_20260125_163246.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test_N/best_result_20260127_175045.mat,J_hist,J_hist,"(5,)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test_N/best_result_20260127_175045.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test_N/best_result_20260127_175045.mat,best_bits,best_bits,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_N/best_result_20260127_175045.mat,best_bits_hist,best_bits_hist,"(5, 180)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_N/best_result_20260127_175045.mat,ctx.domain.design_mask,design_mask,"(10, 18)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_N/best_result_20260127_175045.mat,ctx.domain.design_idx,design_idx,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_N/best_result_20260127_175045.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test_N/best_result_20260202_153442.mat,J_hist,J_hist,"(10,)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test_N/best_result_20260202_153442.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test_N/best_result_20260202_153442.mat,best_bits,best_bits,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: best
