relative_path,absolute_path,encoding,read_status,format,frequency,precision,min_angle,depth,length_unit,problem_type,coordinates,point_count,boundary_count,material_count,circuit_count,node_count,segment_count,arc_count,block_label_count,material_names,assigned_material_names,circuit_names,current_settings,magnetization_directions,geometry_bbox,model_center,geometry_signature,error
IA_test/12.21 N3G10/w03/case_af6a0094-c542-4d31-a44b-c2971979232f.fem,C:\Users\26096\Desktop\em\FP\IA_test\12.21 N3G10\w03\case_af6a0094-c542-4d31-a44b-c2971979232f.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,1497,931,845,551,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""-8.6602540378443873""},{""name"":""C+"",""current_re"":""8.6602540378443855""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""8.6602540378443873""},{""name"":""C-"",""current_re"":""-8.6602540378443855""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",16d55162f9fd386e177d11ad4d2611c47c640d698b7d2f9701d637a0ed7ff456,
IA_test/12.21 N3G10/w03/case_bab7e4ee-c4d4-4c2c-b4db-3d29785844db.fem,C:\Users\26096\Desktop\em\FP\IA_test\12.21 N3G10\w03\case_bab7e4ee-c4d4-4c2c-b4db-3d29785844db.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,1497,931,845,551,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""-8.6602540378443873""},{""name"":""C+"",""current_re"":""8.6602540378443855""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""8.6602540378443873""},{""name"":""C-"",""current_re"":""-8.6602540378443855""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",eaba9949ed1efe5cd678cc5342be913d3ca9a40e0398834e911db0ac8dfb1942,
IA_test/12.21 N3G10/w03/case_c63bcd95-e4d0-47e8-a21b-734be9388415.fem,C:\Users\26096\Desktop\em\FP\IA_test\12.21 N3G10\w03\case_c63bcd95-e4d0-47e8-a21b-734be9388415.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,1497,931,845,551,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""-8.6602540378443873""},{""name"":""C+"",""current_re"":""8.6602540378443855""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""8.6602540378443873""},{""name"":""C-"",""current_re"":""-8.6602540378443855""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",608319b86d1d82113a949cd74fd874db7c56e527a9cb8c55106b71c93f40fa42,
IA_test/12.21 N3G10/w03/case_d02dea35-b420-4c03-8df6-c4477e5b8130.fem,C:\Users\26096\Desktop\em\FP\IA_test\12.21 N3G10\w03\case_d02dea35-b420-4c03-8df6-c4477e5b8130.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,1497,931,845,551,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""-8.6602540378443873""},{""name"":""C+"",""current_re"":""8.6602540378443855""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""8.6602540378443873""},{""name"":""C-"",""current_re"":""-8.6602540378443855""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",64c481533513967c79853d34326f884bccd399494358754db45ad5dbfef3fff1,
IA_test/12.21 N3G10/w03/case_d0c2449e-f195-4d56-bb73-93d6dd49fe0d.fem,C:\Users\26096\Desktop\em\FP\IA_test\12.21 N3G10\w03\case_d0c2449e-f195-4d56-bb73-93d6dd49fe0d.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,1497,931,845,551,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""-8.6602540378443873""},{""name"":""C+"",""current_re"":""8.6602540378443855""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""8.6602540378443873""},{""name"":""C-"",""current_re"":""-8.6602540378443855""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",35e52d87feb8a990986fc870d6b425a42fdc030b412348ab1ed60538ef3d9f09,
IA_test/12.21 N3G10/w03/case_d8083771-02f6-4dce-afe8-5233bf3f66fe.fem,C:\Users\26096\Desktop\em\FP\IA_test\12.21 N3G10\w03\case_d8083771-02f6-4dce-afe8-5233bf3f66fe.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,1497,931,845,551,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""-8.6602540378443873""},{""name"":""C+"",""current_re"":""8.6602540378443855""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""8.6602540378443873""},{""name"":""C-"",""current_re"":""-8.6602540378443855""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",e7b3c0db6f6d48cb875ee445cb0c376f10821f70554eeb06485c45f36349e413,
IA_test/12.21 N3G10/w03/case_dae3b9ab-a5df-434c-966d-77e470159d02.fem,C:\Users\26096\Desktop\em\FP\IA_test\12.21 N3G10\w03\case_dae3b9ab-a5df-434c-966d-77e470159d02.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,1497,931,845,551,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""-8.6602540378443873""},{""name"":""C+"",""current_re"":""8.6602540378443855""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""8.6602540378443873""},{""name"":""C-"",""current_re"":""-8.6602540378443855""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",87451b640a33404ffc39027833fc76b63ab568a29ef3dbcaeef42b220e434f92,
IA_test/12.21 N3G10/w03/case_e7bd6b47-d4fd-4718-866b-61937b1aaa14.fem,C:\Users\26096\Desktop\em\FP\IA_test\12.21 N3G10\w03\case_e7bd6b47-d4fd-4718-866b-61937b1aaa14.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,1497,931,845,551,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""-8.6602540378443873""},{""name"":""C+"",""current_re"":""8.6602540378443855""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""8.6602540378443873""},{""name"":""C-"",""current_re"":""-8.6602540378443855""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",1bd575d63918bca80b4d1883cdb3e154a2df3b399041ff96b0d95aac67aed8f8,
IA_test/12.21 N3G10/w03/case_f97d8b24-16c3-4b5c-84bd-60685a3b65d9.fem,C:\Users\26096\Desktop\em\FP\IA_test\12.21 N3G10\w03\case_f97d8b24-16c3-4b5c-84bd-60685a3b65d9.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,1497,931,845,551,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""-8.6602540378443873""},{""name"":""C+"",""current_re"":""8.6602540378443855""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""8.6602540378443873""},{""name"":""C-"",""current_re"":""-8.6602540378443855""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",533f545005a7a0fb87493d6b3332cac667b8ff6ce609e4262e87657ce563a92d,
IA_test/12.21 N3G10/w03/case_ff71ef89-6891-4223-b862-01eebccd32e4.fem,C:\Users\26096\Desktop\em\FP\IA_test\12.21 N3G10\w03\case_ff71ef89-6891-4223-b862-01eebccd32e4.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,1497,931,845,551,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""-8.6602540378443873""},{""name"":""C+"",""current_re"":""8.6602540378443855""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""8.6602540378443873""},{""name"":""C-"",""current_re"":""-8.6602540378443855""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",66592ae334bee7f471e5f582d0561590ede3bfae4d4112145bee1bbb718b6a20,
IA_test/1225/best_J0.177345_20251225_205238.fem,C:\Users\26096\Desktop\em\FP\IA_test\1225\best_J0.177345_20251225_205238.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,1499,933,846,552,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""-3.0310889132455348""},{""name"":""B+"",""current_re"":""3.0310889132455356""},{""name"":""C+"",""current_re"":""2.1431318985078681e-016""},{""name"":""A-"",""current_re"":""3.0310889132455348""},{""name"":""B-"",""current_re"":""-3.0310889132455356""},{""name"":""C-"",""current_re"":""-2.1431318985078681e-016""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",6bd5d63f312b4f0ae3a6bc9016c46d33f1a319819f86e3dcb9572f6be778d04f,
IA_test/1226/best_J0.234241_20251226_165530.fem,C:\Users\26096\Desktop\em\FP\IA_test\1226\best_J0.234241_20251226_165530.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,1499,933,846,552,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""-3.0310889132455348""},{""name"":""B+"",""current_re"":""3.0310889132455356""},{""name"":""C+"",""current_re"":""2.1431318985078681e-016""},{""name"":""A-"",""current_re"":""3.0310889132455348""},{""name"":""B-"",""current_re"":""-3.0310889132455356""},{""name"":""C-"",""current_re"":""-2.1431318985078681e-016""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",b187b73757a7ac4ae3ae4d0ed31e6022ac20584b2149d5e5c2e99b800e88dc34,
IA_test/1227.1/best_J0.239788_20251227_151645.fem,C:\Users\26096\Desktop\em\FP\IA_test\1227.1\best_J0.239788_20251227_151645.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,1499,933,846,552,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""-3.0310889132455348""},{""name"":""B+"",""current_re"":""3.0310889132455356""},{""name"":""C+"",""current_re"":""2.1431318985078681e-016""},{""name"":""A-"",""current_re"":""3.0310889132455348""},{""name"":""B-"",""current_re"":""-3.0310889132455356""},{""name"":""C-"",""current_re"":""-2.1431318985078681e-016""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",d691720546e8a31c88438af8f1f324502ce137037daa67855d78f0cb003814bb,
IA_test/1227.2/best_J0.147733_20251228_001658.fem,C:\Users\26096\Desktop\em\FP\IA_test\1227.2\best_J0.147733_20251228_001658.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,1499,933,846,552,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""-3.0310889132455348""},{""name"":""B+"",""current_re"":""3.0310889132455356""},{""name"":""C+"",""current_re"":""2.1431318985078681e-016""},{""name"":""A-"",""current_re"":""3.0310889132455348""},{""name"":""B-"",""current_re"":""-3.0310889132455356""},{""name"":""C-"",""current_re"":""-2.1431318985078681e-016""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",d3bedaceb63c9c75e8653b3c997111bc1983d6f9e868053577fb716edacb8aa9,
IA_test/1228/best_J0.222504_20251229_005752.fem,C:\Users\26096\Desktop\em\FP\IA_test\1228\best_J0.222504_20251229_005752.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,1499,933,846,552,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""-3.0310889132455348""},{""name"":""B+"",""current_re"":""3.0310889132455356""},{""name"":""C+"",""current_re"":""2.1431318985078681e-016""},{""name"":""A-"",""current_re"":""3.0310889132455348""},{""name"":""B-"",""current_re"":""-3.0310889132455356""},{""name"":""C-"",""current_re"":""-2.1431318985078681e-016""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",1df3481fdad5329b99724b72c5b4a3d8387f94930190a965cd5051f7cd01302e,
IA_test/1229/best_J0.238035_20251229_221434.fem,C:\Users\26096\Desktop\em\FP\IA_test\1229\best_J0.238035_20251229_221434.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,659,633,306,342,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""0""},{""name"":""C+"",""current_re"":""0""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""0""},{""name"":""C-"",""current_re"":""0""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",a8c264fd4b20fa9a07b2a782df02d8546256d70f2cf4ded9d75c6bfe7c37b2de,
IA_test/1230/best_J0.166453_20251230_130901.fem,C:\Users\26096\Desktop\em\FP\IA_test\1230\best_J0.166453_20251230_130901.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,659,633,306,342,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""0""},{""name"":""C+"",""current_re"":""0""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""0""},{""name"":""C-"",""current_re"":""0""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",7ee8e69265e7c43e3b6821476cc9171a3d16f3b75ae7a5d2c014e78605764131,
IA_test/1230.2/best_J0.157009_20251230_165105.fem,C:\Users\26096\Desktop\em\FP\IA_test\1230.2\best_J0.157009_20251230_165105.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,443,417,306,288,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""0""},{""name"":""C+"",""current_re"":""0""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""0""},{""name"":""C-"",""current_re"":""0""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",ea521cb0a19bc8fcacd3c50a24d6bf16ad30ec6f8bfa0b01b0f7e20416f13486,
IA_test/1230.3/best_J0.150072_20251230_212929.fem,C:\Users\26096\Desktop\em\FP\IA_test\1230.3\best_J0.150072_20251230_212929.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,443,417,306,288,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""0""},{""name"":""C+"",""current_re"":""0""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""0""},{""name"":""C-"",""current_re"":""0""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",e803b22715d39177577128bc6b2c3c42e59e95e5fa6689163cfa5ff760d48403,
IA_test/1231/best_J0.145728_20251231_192359.fem,C:\Users\26096\Desktop\em\FP\IA_test\1231\best_J0.145728_20251231_192359.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,443,417,306,288,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""0""},{""name"":""C+"",""current_re"":""0""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""0""},{""name"":""C-"",""current_re"":""0""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",8599001d42d37ff45abdd001e65a5d0828886f4225280a1606a32e8018ad36b0,
IA_test/新建文件夹/temp_airgap_scan.fem,C:\Users\26096\Desktop\em\FP\IA_test\新建文件夹\temp_airgap_scan.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,417,391,305,281,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""-8.6602540378443873""},{""name"":""C+"",""current_re"":""8.6602540378443855""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""8.6602540378443873""},{""name"":""C-"",""current_re"":""-8.6602540378443855""}]","[0.0,1.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",21b9c07d5d84fcb1894e463e3ddc1bcf24e585ae9dfd57a44480e2b5f2794c55,
IA_test/无优化组/best_J0.106306_20260105_011544.fem,C:\Users\26096\Desktop\em\FP\IA_test\无优化组\best_J0.106306_20260105_011544.fem,utf-8-sig,ok,4.0,0,1e-008,15,36,millimeters,planar,cartesian,0,26,7,6,1790,1590,246,360,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""0""},{""name"":""C+"",""current_re"":""0""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""0""},{""name"":""C-"",""current_re"":""0""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",b7b6f6d18dae36dada8d551d8de482c7ccd1092fbbf0c256a115db9541a34a6c,
IA_test/无优化组/best_J0.110898_20260103_223049.fem,C:\Users\26096\Desktop\em\FP\IA_test\无优化组\best_J0.110898_20260103_223049.fem,utf-8-sig,ok,4.0,0,1e-008,15,36,millimeters,planar,cartesian,0,26,7,6,1712,1518,222,330,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""0""},{""name"":""C+"",""current_re"":""0""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""0""},{""name"":""C-"",""current_re"":""0""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",f96d558e67faf4b0be6e90a71fd58bddd0a6f99d08fc2fb72d07e032af697644,
IA_test/无优化组/best_J0.110898_20260104_040203.fem,C:\Users\26096\Desktop\em\FP\IA_test\无优化组\best_J0.110898_20260104_040203.fem,utf-8-sig,ok,4.0,0,1e-008,15,36,millimeters,planar,cartesian,0,26,7,6,1712,1518,222,330,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""0""},{""name"":""C+"",""current_re"":""0""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""0""},{""name"":""C-"",""current_re"":""0""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",f96d558e67faf4b0be6e90a71fd58bddd0a6f99d08fc2fb72d07e032af697644,
IA_test/无优化组/best_J0.113614_20260103_045247.fem,C:\Users\26096\Desktop\em\FP\IA_test\无优化组\best_J0.113614_20260103_045247.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,26,7,6,1628,1458,192,306,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""0""},{""name"":""C+"",""current_re"":""0""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""0""},{""name"":""C-"",""current_re"":""0""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",c3c603000ac0ab32b967ae754e992e66f0d97b2295b9553e53134db62039ba29,
IA_test/无优化组/best_J0.238035_20251229_211603.fem,C:\Users\26096\Desktop\em\FP\IA_test\无优化组\best_J0.238035_20251229_211603.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,419,393,306,552,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""0""},{""name"":""C+"",""current_re"":""0""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""0""},{""name"":""C-"",""current_re"":""0""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",dc177e08cf17f52323fc5d3387e092ddf771a5af146a0b4f10be8ff0179c86fd,
IA_test/无优化组/best_J0.257147_20251228_164352.fem,C:\Users\26096\Desktop\em\FP\IA_test\无优化组\best_J0.257147_20251228_164352.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,1499,933,846,552,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""-3.0310889132455348""},{""name"":""B+"",""current_re"":""3.0310889132455356""},{""name"":""C+"",""current_re"":""2.1431318985078681e-016""},{""name"":""A-"",""current_re"":""3.0310889132455348""},{""name"":""B-"",""current_re"":""-3.0310889132455356""},{""name"":""C-"",""current_re"":""-2.1431318985078681e-016""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",f6232c59adabea39256a96d92898a72aa9eb6d7ad6c0fb53e3b5006c3341d48d,
IA_test/无优化组/best_J2.16323_20260103_182158.fem,C:\Users\26096\Desktop\em\FP\IA_test\无优化组\best_J2.16323_20260103_182158.fem,utf-8-sig,ok,4.0,0,1e-008,15,36,millimeters,planar,cartesian,0,26,7,6,1004,726,336,156,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""0""},{""name"":""C+"",""current_re"":""0""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""0""},{""name"":""C-"",""current_re"":""0""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",7dbfc14b1d48c3e1a771acc3b7679e1f924dc7c96ad2590d94cb5f0b115cec8f,
IA_test/设计/blank.FEM,C:\Users\26096\Desktop\em\FP\IA_test\设计\blank.FEM,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,8,7,3,112,114,7,11,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|N40|Pure Iron,A|B|C,"[{""name"":""A"",""current_re"":""0""},{""name"":""B"",""current_re"":""0""},{""name"":""C"",""current_re"":""0""}]","[0.0,1.0]","[-20.0,0.0,74.0,74.0]","[27.0,37.0]",13c4009dcbea600c35a5298b42d1bef21b9713000950e2cd0142a93dd98d4889,
IA_test_Float/best_J0.0924955_20260306_174158.fem,C:\Users\26096\Desktop\em\FP\IA_test_Float\best_J0.0924955_20260306_174158.fem,utf-8-sig,ok,4.0,0,1e-008,15,36,millimeters,planar,cartesian,0,26,7,6,1934,1638,324,360,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""0""},{""name"":""C+"",""current_re"":""0""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""0""},{""name"":""C-"",""current_re"":""0""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",c09a1247d66549e5cda5470a49d28c1c339a1177791e9212156c9bf769dd5d74,
IA_test_Float/0227 30gen/best_J0.120593_20260227_125153.fem,C:\Users\26096\Desktop\em\FP\IA_test_Float\0227 30gen\best_J0.120593_20260227_125153.fem,utf-8-sig,ok,4.0,0,1e-008,15,36,millimeters,planar,cartesian,0,26,7,6,1676,1494,204,318,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""0""},{""name"":""C+"",""current_re"":""0""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""0""},{""name"":""C-"",""current_re"":""0""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",07a81b6b8c5a69b6224393d6892cc7f9af8ee4597602388fcdc044f63b22ec84,
