relative_path,material_name,definition_count,assignment_count
免疫算法测试/01.13/strukturFemm.fem,Copper,1,6
免疫算法测试/01.13/strukturFemm.fem,Air,1,8
免疫算法测试/01.13/strukturFemm.fem,Air,1,8
免疫算法测试/01.13/strukturFemm.fem,Pure Iron,1,2
免疫算法测试/01.13/strukturFemm.fem,Air,1,8
免疫算法测试/01.13/strukturFemm.fem,N40,1,2
免疫算法测试/01.13/strukturFemm.fem,Air,1,8
免疫算法测试/01.13/strukturFemm.fem,N40,1,2
免疫算法测试/01.13/strukturFemm.fem,Air,1,8
免疫算法测试/03.10/best_J0.0924955_20260306_174158.fem,Air,1,50
免疫算法测试/03.10/best_J0.0924955_20260306_174158.fem,Pure Iron,1,8
免疫算法测试/03.10/best_J0.0924955_20260306_174158.fem,Copper,1,300
免疫算法测试/03.10/best_J0.0924955_20260306_174158.fem,N40,1,2
免疫算法测试/03.10/best_J0.0924955_20260306_174158.fem,Air,1,50
免疫算法测试/03.10/best_J0.0924955_20260306_174158.fem,N40,1,2
免疫算法测试/03.10/best_J0.0924955_20260306_174158.fem,Air,1,50
免疫算法测试/0317/groupF_1000gen_block.fem,Air,1,302
免疫算法测试/0317/groupF_1000gen_block.fem,Pure Iron,1,8
免疫算法测试/0317/groupF_1000gen_block.fem,Copper,1,300
免疫算法测试/0317/groupF_1000gen_block.fem,N40,1,2
免疫算法测试/0317/groupF_1000gen_block.fem,Air,1,302
免疫算法测试/0317/groupF_1000gen_block.fem,N40,1,2
免疫算法测试/0317/groupF_1000gen_block.fem,Air,1,302
免疫算法测试/0317/groupN_100gen_block.fem,Air,1,302
免疫算法测试/0317/groupN_100gen_block.fem,Pure Iron,1,8
免疫算法测试/0317/groupN_100gen_block.fem,Copper,1,300
免疫算法测试/0317/groupN_100gen_block.fem,N40,1,2
免疫算法测试/0317/groupN_100gen_block.fem,Air,1,302
免疫算法测试/0317/groupN_100gen_block.fem,N40,1,2
免疫算法测试/0317/groupN_100gen_block.fem,Air,1,302
免疫算法测试/0414/groupF 1000gen.fem,Air,1,386
免疫算法测试/0414/groupF 1000gen.fem,Pure Iron,1,8
免疫算法测试/0414/groupF 1000gen.fem,Copper,1,300
免疫算法测试/0414/groupF 1000gen.fem,N40,1,2
免疫算法测试/0414/groupF 1000gen.fem,Air,1,386
免疫算法测试/0414/groupF 1000gen.fem,N40,1,2
免疫算法测试/0414/groupF 1000gen.fem,Air,1,386
免疫算法测试/0414/groupN 100gen.fem,Air,1,422
免疫算法测试/0414/groupN 100gen.fem,Pure Iron,1,8
免疫算法测试/0414/groupN 100gen.fem,Copper,1,300
免疫算法测试/0414/groupN 100gen.fem,N40,1,2
免疫算法测试/0414/groupN 100gen.fem,Air,1,422
免疫算法测试/0414/groupN 100gen.fem,N40,1,2
免疫算法测试/0414/groupN 100gen.fem,Air,1,422
免疫算法测试/0415/group4 100gen.fem,Air,1,103
免疫算法测试/0415/group4 100gen.fem,Pure Iron,1,8
免疫算法测试/0415/group4 100gen.fem,Copper,1,36
免疫算法测试/0415/group4 100gen.fem,N40,1,2
免疫算法测试/0415/group4 100gen.fem,Air,1,103
免疫算法测试/0415/group4 100gen.fem,N40,1,2
免疫算法测试/0415/group4 100gen.fem,Air,1,103
免疫算法测试/0415/groupF 1000gen.fem,Air,1,104
免疫算法测试/0415/groupF 1000gen.fem,Pure Iron,1,8
免疫算法测试/0415/groupF 1000gen.fem,Copper,1,6
免疫算法测试/0415/groupF 1000gen.fem,N40,1,2
免疫算法测试/0415/groupF 1000gen.fem,Air,1,104
免疫算法测试/0415/groupF 1000gen.fem,N40,1,2
免疫算法测试/0415/groupF 1000gen.fem,Air,1,104
免疫算法测试/0415/groupN 100gen.fem,Air,1,109
免疫算法测试/0415/groupN 100gen.fem,Pure Iron,1,8
免疫算法测试/0415/groupN 100gen.fem,Copper,1,30
免疫算法测试/0415/groupN 100gen.fem,N40,1,2
免疫算法测试/0415/groupN 100gen.fem,Air,1,109
免疫算法测试/0415/groupN 100gen.fem,N40,1,2
免疫算法测试/0415/groupN 100gen.fem,Air,1,109
免疫算法测试/新建文件夹/temp_airgap_scan.fem,Air,1,80
免疫算法测试/新建文件夹/temp_airgap_scan.fem,Pure Iron,1,157
免疫算法测试/新建文件夹/temp_airgap_scan.fem,Copper,1,42
免疫算法测试/新建文件夹/temp_airgap_scan.fem,N40,1,2
免疫算法测试/新建文件夹/temp_airgap_scan.fem,Air,1,80
免疫算法测试/新建文件夹/temp_airgap_scan.fem,N40,1,2
免疫算法测试/新建文件夹/temp_airgap_scan.fem,Air,1,80
免疫算法测试/设计/blank.FEM,Air,1,8
免疫算法测试/设计/blank.FEM,Pure Iron,1,1
免疫算法测试/设计/blank.FEM,Copper,1,0
免疫算法测试/设计/blank.FEM,N40,1,2
免疫算法测试/设计/blank.FEM,Air,1,8
免疫算法测试/设计/blank.FEM,N40,1,2
免疫算法测试/设计/blank.FEM,Air,1,8
论文/ppt/blank.FEM,Air,1,5
论文/ppt/blank.FEM,Pure Iron,1,2
论文/ppt/blank.FEM,Copper,1,0
论文/ppt/blank.FEM,N40,1,2
论文/ppt/blank.FEM,Air,1,5
论文/ppt/blank.FEM,N40,1,2
论文/ppt/blank.FEM,Air,1,5
论文/ppt/blank_18x10.FEM,Air,1,5
论文/ppt/blank_18x10.FEM,Pure Iron,1,2
论文/ppt/blank_18x10.FEM,Copper,1,0
论文/ppt/blank_18x10.FEM,N40,1,2
论文/ppt/blank_18x10.FEM,Air,1,5
论文/ppt/blank_18x10.FEM,N40,1,2
论文/ppt/blank_18x10.FEM,Air,1,5
论文/ppt/dis referencemodell.fem,Air,1,32
论文/ppt/dis referencemodell.fem,Pure Iron,1,8
论文/ppt/dis referencemodell.fem,Copper,1,6
论文/ppt/dis referencemodell.fem,N40,1,2
论文/ppt/dis referencemodell.fem,Air,1,32
论文/ppt/dis referencemodell.fem,N40,1,2
论文/ppt/dis referencemodell.fem,Air,1,32
论文/ppt/group4 100gen.fem,Air,1,104
论文/ppt/group4 100gen.fem,Pure Iron,1,8
论文/ppt/group4 100gen.fem,Copper,1,36
论文/ppt/group4 100gen.fem,N40,1,2
论文/ppt/group4 100gen.fem,Air,1,104
论文/ppt/group4 100gen.fem,N40,1,2
论文/ppt/group4 100gen.fem,Air,1,104
论文/ppt/groupF 1000gen.fem,Air,1,104
论文/ppt/groupF 1000gen.fem,Pure Iron,1,8
论文/ppt/groupF 1000gen.fem,Copper,1,6
论文/ppt/groupF 1000gen.fem,N40,1,2
论文/ppt/groupF 1000gen.fem,Air,1,104
论文/ppt/groupF 1000gen.fem,N40,1,2
论文/ppt/groupF 1000gen.fem,Air,1,104
论文/ppt/groupF 100gen.fem,Air,1,80
论文/ppt/groupF 100gen.fem,Pure Iron,1,8
论文/ppt/groupF 100gen.fem,Copper,1,6
论文/ppt/groupF 100gen.fem,N40,1,2
论文/ppt/groupF 100gen.fem,Air,1,80
论文/ppt/groupF 100gen.fem,N40,1,2
论文/ppt/groupF 100gen.fem,Air,1,80
论文/ppt/groupN 100gen.fem,Air,1,110
论文/ppt/groupN 100gen.fem,Pure Iron,1,8
论文/ppt/groupN 100gen.fem,Copper,1,30
论文/ppt/groupN 100gen.fem,N40,1,2
论文/ppt/groupN 100gen.fem,Air,1,110
论文/ppt/groupN 100gen.fem,N40,1,2
论文/ppt/groupN 100gen.fem,Air,1,110
论文/ppt/strukturFemm.fem,Air,1,5
论文/ppt/strukturFemm.fem,Pure Iron,1,2
论文/ppt/strukturFemm.fem,Copper,1,6
论文/ppt/strukturFemm.fem,Copper,1,6
论文/ppt/strukturFemm.fem,Copper,1,6
论文/ppt/strukturFemm.fem,Copper,1,6
论文/ppt/strukturFemm.fem,Copper,1,6
论文/ppt/strukturFemm.fem,Copper,1,6
论文/ppt/strukturFemm.fem,Air,1,5
论文/ppt/strukturFemm.fem,Air,1,5
论文/ppt/strukturFemm.fem,Pure Iron,1,2
论文/ppt/strukturFemm.fem,Air,1,5
论文/ppt/strukturFemm.fem,N40,1,2
论文/ppt/strukturFemm.fem,Air,1,5
论文/ppt/strukturFemm.fem,N40,1,2
论文/ppt/strukturFemm.fem,Air,1,5
